#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h46 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : FEU_METEO2022
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maÃ®trisÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM40 : Indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     NORIFMxAV : IFMx moyen
#     NORIFMx50 : Danger Feu MÃ©tÃ©o vÃ©gÃ©tation vivante ElevÃ© (jour)
#     AIFM40 : Ecart de indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     AIFMxAV : Ecart de ifmx moyen
#     AIFMx50 : Ecart de danger feu mÃ©tÃ©o vÃ©gÃ©tation vivante elevÃ© (jour)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
#-----------------------------------------------------------------------------
13217;48.174;1.6375;RCP2.6;H2;9;8.63;6;3;1.75;4;
13218;48.1746;1.745;RCP2.6;H2;13;8.63;6;8;1.75;4;
13219;48.1751;1.8525;RCP2.6;H2;13;7.51;4;10;1.69;2;
13220;48.1755;1.9601;RCP2.6;H2;9;7.51;4;6;1.69;2;
13221;48.1758;2.0676;RCP2.6;H2;9;8.5;5;4;1.85;3;
13222;48.176;2.1752;RCP2.6;H2;12;8.57;5;8;1.88;3;
13223;48.1761;2.2827;RCP2.6;H2;13;8.59;5;8;1.89;3;
13224;48.1761;2.3903;RCP2.6;H2;13;6.38;2;11;1.54;1;
13225;48.176;2.4978;RCP2.6;H2;6;6.41;1;4;1.51;1;
13226;48.1758;2.6054;RCP2.6;H2;6;6.79;2;4;1.61;2;
13227;48.1755;2.7129;RCP2.6;H2;7;6.73;2;5;1.52;2;
13228;48.1751;2.8205;RCP2.6;H2;7;6.65;2;6;1.54;1;
13229;48.1746;2.928;RCP2.6;H2;8;6.8;2;5;1.59;1;
13230;48.174;3.0356;RCP2.6;H2;7;6;1;6;1.48;1;
13231;48.1734;3.1431;RCP2.6;H2;5;5.89;1;4;1.47;1;
13232;48.1726;3.2506;RCP2.6;H2;5;6.6;2;3;1.56;1;
13233;48.1717;3.3582;RCP2.6;H2;6;6.51;2;5;1.56;1;
13234;48.1707;3.4657;RCP2.6;H2;6;5.93;1;5;1.53;1;
13235;48.1696;3.5732;RCP2.6;H2;5;5.7;1;4;1.53;1;
13236;48.1684;3.6808;RCP2.6;H2;4;5.79;2;3;1.55;1;
13237;48.1672;3.7883;RCP2.6;H2;5;5.73;2;4;1.54;1;
13238;48.1658;3.8958;RCP2.6;H2;5;5.57;2;4;1.51;1;
13239;48.1643;4.0033;RCP2.6;H2;5;5.86;2;4;1.55;1;
13240;48.1627;4.1108;RCP2.6;H2;5;5.96;2;4;1.55;1;
13241;48.1611;4.2183;RCP2.6;H2;5;5.82;1;4;1.45;1;
13242;48.1593;4.3258;RCP2.6;H2;5;5.66;1;4;1.43;1;
13243;48.1574;4.4332;RCP2.6;H2;4;5.19;1;3;1.29;1;
13244;48.1555;4.5407;RCP2.6;H2;4;5.02;1;3;1.23;1;
13245;48.1534;4.6482;RCP2.6;H2;3;4.98;1;2;1.23;1;
13246;48.1512;4.7556;RCP2.6;H2;3;5.09;1;2;1.27;1;
13247;48.149;4.8631;RCP2.6;H2;3;4.8;1;2;1.24;0;
13248;48.1466;4.9705;RCP2.6;H2;3;4.63;1;2;1.22;0;
13249;48.1441;5.0779;RCP2.6;H2;3;4.61;1;2;1.18;0;
13250;48.1416;5.1853;RCP2.6;H2;3;4.47;1;2;1.14;0;
13251;48.1389;5.2927;RCP2.6;H2;3;3.65;0;2;0.93;0;
13252;48.1362;5.4001;RCP2.6;H2;1;3.59;0;1;0.9;0;
13253;48.1333;5.5075;RCP2.6;H2;1;4.32;0;1;0.98;0;
13254;48.1304;5.6149;RCP2.6;H2;2;4.45;1;1;0.99;0;
13255;48.1273;5.7222;RCP2.6;H2;2;4.34;1;1;1.02;1;
13256;48.1242;5.8296;RCP2.6;H2;2;4.22;1;2;1;0;
13257;48.1209;5.9369;RCP2.6;H2;2;4.32;1;2;1.06;1;
13258;48.1176;6.0442;RCP2.6;H2;2;4.63;1;1;1.11;0;
13259;48.1142;6.1515;RCP2.6;H2;3;4.25;0;2;1.01;0;
13260;48.1106;6.2588;RCP2.6;H2;2;4.06;0;1;0.9;0;
13261;48.107;6.3661;RCP2.6;H2;1;3.96;0;1;0.88;0;
13262;48.1032;6.4734;RCP2.6;H2;1;3.76;0;1;0.78;0;
13263;48.0994;6.5806;RCP2.6;H2;1;3.59;0;1;0.7;0;
13264;48.0955;6.6878;RCP2.6;H2;1;2.22;0;0;0.48;0;
13265;48.0915;6.7951;RCP2.6;H2;0;2;0;0;0.4;0;
13266;48.0873;6.9023;RCP2.6;H2;0;1.82;0;0;0.39;0;
13267;48.0831;7.0094;RCP2.6;H2;0;1.79;0;0;0.37;0;
13268;48.0788;7.1166;RCP2.6;H2;0;2.33;0;0;0.54;0;
13269;48.0744;7.2237;RCP2.6;H2;0;3.92;0;0;0.81;0;
13270;48.0698;7.3309;RCP2.6;H2;0;5.69;0;-1;1.02;0;
13271;48.0652;7.438;RCP2.6;H2;2;5.49;0;1;0.76;0;
13272;48.0605;7.5451;RCP2.6;H2;2;5.5;0;1;0.77;0;
13301;48.037;-4.6988;RCP2.6;H2;0;4.38;0;-1;0.58;0;
13302;48.0434;-4.592;RCP2.6;H2;1;4.37;0;0;0.59;0;
13303;48.0497;-4.4851;RCP2.6;H2;1;4.37;0;0;0.59;0;
13304;48.0558;-4.3782;RCP2.6;H2;1;4.37;0;0;0.6;0;
13305;48.0619;-4.2713;RCP2.6;H2;1;4;0;0;0.65;0;
13306;48.0679;-4.1643;RCP2.6;H2;1;3.98;0;0;0.67;0;
13307;48.0738;-4.0573;RCP2.6;H2;1;4.09;0;0;0.72;0;
13308;48.0796;-3.9503;RCP2.6;H2;1;3.85;0;0;0.76;0;
13309;48.0853;-3.8433;RCP2.6;H2;1;3.84;0;0;0.76;0;
13310;48.0909;-3.7363;RCP2.6;H2;1;3.76;0;0;0.64;0;
13311;48.0964;-3.6292;RCP2.6;H2;1;4.22;0;0;0.68;0;
13312;48.1018;-3.5221;RCP2.6;H2;1;4.2;0;0;0.68;0;
13313;48.1071;-3.415;RCP2.6;H2;1;4.13;0;0;0.66;0;
13314;48.1124;-3.3079;RCP2.6;H2;1;4.11;0;0;0.65;0;
13315;48.1175;-3.2007;RCP2.6;H2;1;4.12;0;0;0.66;0;
13316;48.1225;-3.0935;RCP2.6;H2;1;4.17;0;0;0.7;0;
13317;48.1274;-2.9864;RCP2.6;H2;1;4.75;0;0;0.67;0;
13318;48.1322;-2.8791;RCP2.6;H2;1;4.68;0;0;0.76;0;
13319;48.1369;-2.7719;RCP2.6;H2;1;4.31;0;0;0.7;0;
13320;48.1416;-2.6647;RCP2.6;H2;1;4.29;0;0;0.7;0;
13321;48.1461;-2.5574;RCP2.6;H2;1;4.21;0;0;0.7;0;
13322;48.1505;-2.4501;RCP2.6;H2;1;5.82;1;-1;0.83;0;
13323;48.1548;-2.3428;RCP2.6;H2;2;5.22;0;1;0.92;0;
13324;48.1591;-2.2355;RCP2.6;H2;2;5.18;0;1;0.86;0;
13325;48.1632;-2.1281;RCP2.6;H2;2;5.48;0;1;0.95;0;
13326;48.1673;-2.0208;RCP2.6;H2;2;5.52;1;1;0.95;0;
13327;48.1712;-1.9134;RCP2.6;H2;2;5.56;1;1;0.97;0;
13328;48.175;-1.806;RCP2.6;H2;2;6.83;2;-1;1.1;0;
13329;48.1788;-1.6986;RCP2.6;H2;5;6.83;2;2;1.04;0;
13330;48.1824;-1.5912;RCP2.6;H2;5;6.74;2;2;0.96;1;
13331;48.186;-1.4837;RCP2.6;H2;5;5.48;1;3;0.88;0;
13332;48.1894;-1.3763;RCP2.6;H2;2;4.76;0;1;0.83;0;
13333;48.1928;-1.2688;RCP2.6;H2;2;4.73;0;0;0.83;0;
13334;48.196;-1.1613;RCP2.6;H2;2;4.74;0;1;0.83;0;
13335;48.1992;-1.0538;RCP2.6;H2;2;4.87;0;0;0.79;0;
13336;48.2022;-0.9463;RCP2.6;H2;2;4.83;0;0;0.79;0;
13337;48.2052;-0.8388;RCP2.6;H2;2;4.88;0;0;0.77;0;
13338;48.208;-0.7313;RCP2.6;H2;1;5.76;1;0;0.82;0;
13339;48.2108;-0.6238;RCP2.6;H2;3;5.71;1;1;0.82;0;
13340;48.2134;-0.5162;RCP2.6;H2;3;5.97;1;1;0.8;0;
13341;48.216;-0.4087;RCP2.6;H2;4;5.89;1;2;0.8;0;
13342;48.2185;-0.3011;RCP2.6;H2;4;5;1;3;0.84;0;
13343;48.2208;-0.1935;RCP2.6;H2;3;5.11;1;1;0.89;0;
13344;48.2231;-0.0859;RCP2.6;H2;3;5.86;1;1;0.91;0;
13345;48.2253;0.0217;RCP2.6;H2;4;6.58;2;2;1.01;1;
13346;48.2273;0.1293;RCP2.6;H2;5;6.72;2;2;1;1;
13347;48.2293;0.2369;RCP2.6;H2;6;6.74;2;3;0.99;1;
13348;48.2312;0.3445;RCP2.6;H2;6;6.74;2;4;1.02;1;
13349;48.2329;0.4522;RCP2.6;H2;6;6.72;2;4;1.13;1;
13350;48.2346;0.5598;RCP2.6;H2;6;6.3;2;4;1.14;1;
13351;48.2362;0.6675;RCP2.6;H2;6;5.79;2;4;1.18;1;
13352;48.2377;0.7751;RCP2.6;H2;5;5.68;2;3;1.23;1;
13353;48.2391;0.8828;RCP2.6;H2;5;6.03;2;3;1.25;1;
13354;48.2403;0.9904;RCP2.6;H2;6;6.05;2;4;1.36;1;
13355;48.2415;1.0981;RCP2.6;H2;6;6.9;3;3;1.43;2;
13356;48.2426;1.2058;RCP2.6;H2;8;7.1;3;6;1.54;2;
13357;48.2436;1.3134;RCP2.6;H2;9;7.21;3;6;1.47;2;
13358;48.2445;1.4211;RCP2.6;H2;8;7.23;3;6;1.47;2;
13359;48.2453;1.5288;RCP2.6;H2;8;7.24;3;6;1.53;2;
13360;48.246;1.6365;RCP2.6;H2;8;7.32;3;6;1.62;2;
13361;48.2466;1.7442;RCP2.6;H2;8;7.34;3;6;1.62;2;
13362;48.247;1.8519;RCP2.6;H2;9;7.39;3;6;1.64;2;
13363;48.2474;1.9596;RCP2.6;H2;9;7.44;3;6;1.67;2;
13364;48.2477;2.0673;RCP2.6;H2;9;8.43;5;4;1.8;3;
13365;48.2479;2.175;RCP2.6;H2;12;8.43;5;7;1.82;3;
13366;48.248;2.2827;RCP2.6;H2;12;8.42;5;7;1.83;3;
13367;48.248;2.3904;RCP2.6;H2;12;8.58;6;7;1.89;4;
13368;48.2479;2.4981;RCP2.6;H2;12;6.74;2;10;1.61;2;
13369;48.2477;2.6058;RCP2.6;H2;7;6.77;2;5;1.6;2;
13370;48.2474;2.7135;RCP2.6;H2;7;6.71;2;5;1.51;1;
13371;48.2471;2.8211;RCP2.6;H2;7;6.63;2;5;1.55;1;
13372;48.2466;2.9288;RCP2.6;H2;7;6.79;2;5;1.59;2;
13373;48.246;3.0365;RCP2.6;H2;7;6.06;1;6;1.5;1;
13374;48.2453;3.1442;RCP2.6;H2;6;5.94;1;4;1.49;1;
13375;48.2445;3.2519;RCP2.6;H2;5;6.72;2;4;1.54;1;
13376;48.2436;3.3596;RCP2.6;H2;7;5.89;1;5;1.52;1;
13377;48.2426;3.4673;RCP2.6;H2;5;5.81;1;4;1.51;1;
13378;48.2415;3.5749;RCP2.6;H2;5;5.97;1;4;1.55;1;
13379;48.2404;3.6826;RCP2.6;H2;4;6.01;2;3;1.6;1;
13380;48.2391;3.7903;RCP2.6;H2;6;5.91;2;4;1.59;1;
13381;48.2377;3.8979;RCP2.6;H2;6;5.81;2;4;1.55;1;
13382;48.2362;4.0056;RCP2.6;H2;5;6.48;2;3;1.64;2;
13383;48.2346;4.1132;RCP2.6;H2;7;6.7;3;5;1.67;2;
13384;48.233;4.2209;RCP2.6;H2;7;5.9;1;6;1.46;1;
13385;48.2312;4.3285;RCP2.6;H2;5;5.83;1;4;1.45;1;
13386;48.2293;4.4361;RCP2.6;H2;5;5.57;1;4;1.32;1;
13387;48.2274;4.5437;RCP2.6;H2;4;5.25;1;3;1.24;1;
13388;48.2253;4.6513;RCP2.6;H2;4;5.08;1;3;1.23;1;
13389;48.2231;4.7589;RCP2.6;H2;3;5.22;1;2;1.24;1;
13390;48.2209;4.8665;RCP2.6;H2;3;4.17;0;2;1.08;0;
13391;48.2185;4.9741;RCP2.6;H2;2;4;0;1;1.04;0;
13392;48.216;5.0817;RCP2.6;H2;2;4.17;1;1;1.08;0;
13393;48.2135;5.1892;RCP2.6;H2;2;4.03;0;1;1.01;0;
13394;48.2108;5.2968;RCP2.6;H2;2;3.97;0;1;0.99;0;
13395;48.2081;5.4043;RCP2.6;H2;2;3.7;0;1;0.91;0;
13396;48.2052;5.5119;RCP2.6;H2;1;4.25;0;1;0.96;0;
13397;48.2022;5.6194;RCP2.6;H2;2;4.36;1;1;0.97;0;
13398;48.1992;5.7269;RCP2.6;H2;2;4.4;1;1;1.02;1;
13399;48.196;5.8344;RCP2.6;H2;2;4.32;1;2;1.01;1;
13400;48.1928;5.9418;RCP2.6;H2;2;4.37;1;2;1.07;1;
13401;48.1894;6.0493;RCP2.6;H2;2;4.41;1;2;1.09;0;
13402;48.186;6.1568;RCP2.6;H2;3;4.6;1;2;1.12;1;
13403;48.1825;6.2642;RCP2.6;H2;3;4.13;0;2;0.96;0;
13404;48.1788;6.3716;RCP2.6;H2;2;3.93;0;1;0.88;0;
13405;48.1751;6.479;RCP2.6;H2;1;3.93;0;1;0.88;0;
13406;48.1712;6.5864;RCP2.6;H2;1;3.65;0;1;0.79;0;
13407;48.1673;6.6938;RCP2.6;H2;1;2.55;0;1;0.6;0;
13408;48.1633;6.8012;RCP2.6;H2;0;2.31;0;0;0.52;0;
13409;48.1591;6.9085;RCP2.6;H2;0;2.14;0;0;0.49;0;
13410;48.1549;7.0158;RCP2.6;H2;0;1.95;0;0;0.41;0;
13411;48.1506;7.1231;RCP2.6;H2;0;2.17;0;0;0.51;0;
13412;48.1462;7.2304;RCP2.6;H2;0;3.84;0;0;0.79;0;
13413;48.1416;7.3377;RCP2.6;H2;0;5.68;0;-1;1.01;0;
13414;48.137;7.4449;RCP2.6;H2;2;5.54;0;1;0.77;0;
13415;48.1323;7.5522;RCP2.6;H2;2;4.91;0;1;0.65;0;
13416;48.1275;7.6594;RCP2.6;H2;1;4.34;0;1;0.51;0;
13447;48.1275;-4.3874;RCP2.6;H2;0;4.38;0;-1;0.57;0;
13448;48.1336;-4.2803;RCP2.6;H2;1;4.5;0;0;0.62;0;
13449;48.1396;-4.1732;RCP2.6;H2;1;3.98;0;0;0.72;0;
13450;48.1455;-4.0661;RCP2.6;H2;1;3.83;0;0;0.74;0;
13451;48.1513;-3.9589;RCP2.6;H2;1;4.05;0;0;0.79;0;
13452;48.157;-3.8518;RCP2.6;H2;1;4.06;0;0;0.79;0;
13453;48.1626;-3.7446;RCP2.6;H2;1;4;0;0;0.71;0;
13454;48.1682;-3.6374;RCP2.6;H2;1;3.94;0;0;0.68;0;
13455;48.1736;-3.5301;RCP2.6;H2;1;4.11;0;0;0.67;0;
13456;48.1789;-3.4229;RCP2.6;H2;1;4.06;0;0;0.67;0;
13457;48.1841;-3.3156;RCP2.6;H2;1;4.06;0;0;0.66;0;
13458;48.1892;-3.2083;RCP2.6;H2;1;4.07;0;0;0.67;0;
13459;48.1942;-3.101;RCP2.6;H2;1;4.07;0;0;0.69;0;
13460;48.1992;-2.9936;RCP2.6;H2;1;4.1;0;0;0.7;0;
13461;48.204;-2.8863;RCP2.6;H2;1;4.31;0;0;0.7;0;
13462;48.2087;-2.7789;RCP2.6;H2;1;4.22;0;0;0.72;0;
13463;48.2134;-2.6715;RCP2.6;H2;1;4.2;0;0;0.72;0;
13464;48.2179;-2.5641;RCP2.6;H2;1;4.15;0;0;0.72;0;
13465;48.2223;-2.4566;RCP2.6;H2;1;4.14;0;0;0.74;0;
13466;48.2267;-2.3492;RCP2.6;H2;1;5.06;0;0;0.86;0;
13467;48.2309;-2.2417;RCP2.6;H2;2;5.08;0;1;0.85;0;
13468;48.235;-2.1342;RCP2.6;H2;2;5.4;0;0;0.93;0;
13469;48.2391;-2.0267;RCP2.6;H2;2;5.41;0;1;0.94;0;
13470;48.243;-1.9192;RCP2.6;H2;2;5.34;0;0;0.91;0;
13471;48.2469;-1.8117;RCP2.6;H2;2;5.39;1;0;0.92;0;
13472;48.2506;-1.7041;RCP2.6;H2;2;5.42;1;0;0.88;0;
13473;48.2543;-1.5965;RCP2.6;H2;2;5.46;1;0;0.84;0;
13474;48.2578;-1.489;RCP2.6;H2;2;4.66;0;1;0.76;0;
13475;48.2613;-1.3814;RCP2.6;H2;1;4.76;0;0;0.82;0;
13476;48.2646;-1.2738;RCP2.6;H2;2;4.77;0;1;0.83;0;
13477;48.2679;-1.1661;RCP2.6;H2;2;4.74;0;0;0.83;0;
13478;48.271;-1.0585;RCP2.6;H2;2;4.86;0;0;0.79;0;
13479;48.2741;-0.9508;RCP2.6;H2;2;4.87;0;0;0.79;0;
13480;48.277;-0.8432;RCP2.6;H2;2;4.84;0;0;0.78;0;
13481;48.2799;-0.7355;RCP2.6;H2;1;5.64;1;0;0.78;0;
13482;48.2827;-0.6278;RCP2.6;H2;3;5.69;1;1;0.77;0;
13483;48.2853;-0.5201;RCP2.6;H2;3;5.62;1;1;0.73;0;
13484;48.2879;-0.4124;RCP2.6;H2;3;5.05;1;1;0.76;0;
13485;48.2904;-0.3047;RCP2.6;H2;2;4.97;1;1;0.78;0;
13486;48.2927;-0.197;RCP2.6;H2;2;5.1;1;1;0.85;0;
13487;48.295;-0.0892;RCP2.6;H2;3;6;1;1;0.97;0;
13488;48.2972;0.0185;RCP2.6;H2;4;6.05;1;2;0.96;1;
13489;48.2992;0.1263;RCP2.6;H2;4;6.08;2;2;0.94;1;
13490;48.3012;0.234;RCP2.6;H2;4;6.61;2;2;1.02;1;
13491;48.3031;0.3418;RCP2.6;H2;5;6.6;2;3;1.03;1;
13492;48.3049;0.4496;RCP2.6;H2;6;5.93;2;4;1.05;1;
13493;48.3065;0.5574;RCP2.6;H2;5;5.67;2;3;1.07;1;
13494;48.3081;0.6652;RCP2.6;H2;4;5.72;2;2;1.17;1;
13495;48.3096;0.773;RCP2.6;H2;5;6.29;2;3;1.28;1;
13496;48.311;0.8808;RCP2.6;H2;6;6.13;2;4;1.27;1;
13497;48.3123;0.9886;RCP2.6;H2;6;5.87;2;4;1.27;1;
13498;48.3134;1.0964;RCP2.6;H2;6;6.77;3;3;1.44;2;
13499;48.3145;1.2042;RCP2.6;H2;8;6.94;3;5;1.46;2;
13500;48.3155;1.312;RCP2.6;H2;8;7.1;2;6;1.46;1;
13501;48.3164;1.4199;RCP2.6;H2;8;7.13;2;5;1.46;1;
13502;48.3172;1.5277;RCP2.6;H2;8;7.17;3;5;1.51;2;
13503;48.3179;1.6355;RCP2.6;H2;8;7.23;3;6;1.57;2;
13504;48.3185;1.7434;RCP2.6;H2;8;7.3;3;6;1.62;2;
13505;48.319;1.8512;RCP2.6;H2;8;7.36;3;6;1.64;2;
13506;48.3194;1.9591;RCP2.6;H2;9;7.42;3;6;1.67;2;
13507;48.3197;2.0669;RCP2.6;H2;9;7.22;3;6;1.68;2;
13508;48.3199;2.1747;RCP2.6;H2;8;7.22;3;6;1.69;2;
13509;48.32;2.2826;RCP2.6;H2;9;7.2;3;6;1.69;2;
13510;48.32;2.3904;RCP2.6;H2;9;7.39;3;6;1.64;2;
13511;48.3199;2.4983;RCP2.6;H2;9;6.66;2;7;1.55;1;
13512;48.3197;2.6061;RCP2.6;H2;7;6.69;2;5;1.55;1;
13513;48.3194;2.714;RCP2.6;H2;7;6.84;2;5;1.54;1;
13514;48.319;2.8218;RCP2.6;H2;7;6.79;2;6;1.51;1;
13515;48.3185;2.9297;RCP2.6;H2;8;6.97;2;5;1.56;2;
13516;48.3179;3.0375;RCP2.6;H2;8;6.64;2;6;1.52;1;
13517;48.3172;3.1453;RCP2.6;H2;7;6.69;2;5;1.51;1;
13518;48.3164;3.2532;RCP2.6;H2;7;6.1;2;5;1.51;1;
13519;48.3155;3.361;RCP2.6;H2;5;5.93;1;4;1.53;1;
13520;48.3145;3.4688;RCP2.6;H2;5;5.81;1;4;1.51;1;
13521;48.3135;3.5766;RCP2.6;H2;5;6;2;4;1.57;1;
13522;48.3123;3.6844;RCP2.6;H2;6;5.88;2;4;1.58;1;
13523;48.311;3.7923;RCP2.6;H2;6;6;2;4;1.6;1;
13524;48.3096;3.9001;RCP2.6;H2;6;6.23;2;4;1.62;2;
13525;48.3081;4.0079;RCP2.6;H2;6;6.62;2;4;1.62;2;
13526;48.3066;4.1157;RCP2.6;H2;7;6.71;3;5;1.64;2;
13527;48.3049;4.2234;RCP2.6;H2;7;6.46;2;5;1.53;1;
13528;48.3031;4.3312;RCP2.6;H2;6;5.77;1;5;1.35;1;
13529;48.3012;4.439;RCP2.6;H2;4;5.61;1;3;1.34;1;
13530;48.2993;4.5468;RCP2.6;H2;4;5.54;1;3;1.29;1;
13531;48.2972;4.6545;RCP2.6;H2;4;5.34;1;3;1.26;0;
13532;48.295;4.7623;RCP2.6;H2;4;5;1;3;1.21;0;
13533;48.2928;4.87;RCP2.6;H2;3;4.12;0;2;1.05;0;
13534;48.2904;4.9777;RCP2.6;H2;2;4.18;0;1;1.09;0;
13535;48.2879;5.0854;RCP2.6;H2;2;4.15;1;1;1.07;0;
13536;48.2854;5.1932;RCP2.6;H2;2;3.98;0;1;0.99;0;
13537;48.2827;5.3009;RCP2.6;H2;2;4.06;0;1;1.01;0;
13538;48.2799;5.4085;RCP2.6;H2;2;3.81;0;1;0.94;0;
13539;48.2771;5.5162;RCP2.6;H2;2;3.7;0;1;0.94;0;
13540;48.2741;5.6239;RCP2.6;H2;2;4.42;1;1;1.08;0;
13541;48.2711;5.7315;RCP2.6;H2;3;4.29;1;2;1.04;1;
13542;48.2679;5.8392;RCP2.6;H2;2;4.47;1;2;1.07;1;
13543;48.2647;5.9468;RCP2.6;H2;3;4.33;1;2;1.04;1;
13544;48.2613;6.0544;RCP2.6;H2;2;4.48;1;1;1.11;1;
13545;48.2579;6.162;RCP2.6;H2;3;4.69;1;2;1.16;1;
13546;48.2543;6.2696;RCP2.6;H2;3;4.39;1;2;1.07;0;
13547;48.2507;6.3771;RCP2.6;H2;2;4.14;0;2;0.96;0;
13548;48.2469;6.4847;RCP2.6;H2;1;4.15;0;1;0.97;0;
13549;48.2431;6.5922;RCP2.6;H2;1;4.02;0;1;0.86;0;
13550;48.2391;6.6998;RCP2.6;H2;1;2.8;0;1;0.64;0;
13551;48.2351;6.8073;RCP2.6;H2;0;2.47;0;0;0.54;0;
13552;48.2309;6.9148;RCP2.6;H2;0;2.58;0;0;0.57;0;
13553;48.2267;7.0222;RCP2.6;H2;0;2.41;0;0;0.54;0;
13554;48.2224;7.1297;RCP2.6;H2;0;2.39;0;0;0.54;0;
13555;48.2179;7.2371;RCP2.6;H2;0;2.6;0;0;0.65;0;
13556;48.2134;7.3445;RCP2.6;H2;0;4.95;0;0;0.93;0;
13557;48.2088;7.4519;RCP2.6;H2;2;5.01;0;1;0.73;0;
13558;48.2041;7.5593;RCP2.6;H2;1;4.8;0;0;0.58;0;
13559;48.1992;7.6667;RCP2.6;H2;1;4.79;0;0;0.58;0;
13589;48.193;-4.5037;RCP2.6;H2;0;4.38;0;-1;0.57;0;
13590;48.1992;-4.3965;RCP2.6;H2;1;4.48;0;0;0.61;0;
13591;48.2053;-4.2893;RCP2.6;H2;1;4.45;0;0;0.64;0;
13592;48.2113;-4.1821;RCP2.6;H2;1;3.92;0;0;0.71;0;
13593;48.2172;-4.0748;RCP2.6;H2;1;4.09;0;0;0.75;0;
13594;48.223;-3.9675;RCP2.6;H2;1;3.92;0;0;0.84;0;
13595;48.2287;-3.8602;RCP2.6;H2;1;3.9;0;0;0.84;0;
13596;48.2344;-3.7529;RCP2.6;H2;1;3.86;0;0;0.79;0;
13597;48.2399;-3.6455;RCP2.6;H2;1;3.8;0;0;0.75;0;
13598;48.2453;-3.5382;RCP2.6;H2;1;3.97;0;0;0.71;0;
13599;48.2506;-3.4308;RCP2.6;H2;1;4.07;0;0;0.66;0;
13600;48.2559;-3.3233;RCP2.6;H2;1;4.07;0;0;0.67;0;
13601;48.261;-3.2159;RCP2.6;H2;1;4.09;0;0;0.67;0;
13602;48.266;-3.1084;RCP2.6;H2;1;4.08;0;0;0.7;0;
13603;48.2709;-3.0009;RCP2.6;H2;1;4.05;0;0;0.71;0;
13604;48.2758;-2.8934;RCP2.6;H2;1;4.14;0;0;0.68;0;
13605;48.2805;-2.7859;RCP2.6;H2;1;4.08;0;0;0.71;0;
13606;48.2851;-2.6784;RCP2.6;H2;1;4.12;0;0;0.7;0;
13607;48.2897;-2.5708;RCP2.6;H2;1;3.99;0;0;0.71;0;
13608;48.2941;-2.4632;RCP2.6;H2;1;4.06;0;0;0.69;0;
13609;48.2985;-2.3556;RCP2.6;H2;0;4.97;0;0;0.8;0;
13610;48.3027;-2.248;RCP2.6;H2;1;5.03;0;0;0.78;0;
13611;48.3068;-2.1404;RCP2.6;H2;1;5.05;0;0;0.77;0;
13612;48.3109;-2.0327;RCP2.6;H2;1;5.08;0;0;0.78;0;
13613;48.3148;-1.925;RCP2.6;H2;1;5.33;0;0;0.86;0;
13614;48.3187;-1.8174;RCP2.6;H2;1;5.46;1;0;0.93;0;
13615;48.3224;-1.7097;RCP2.6;H2;2;5.45;1;0;0.88;0;
13616;48.3261;-1.6019;RCP2.6;H2;2;5.43;1;0;0.83;0;
13617;48.3296;-1.4942;RCP2.6;H2;2;4.68;0;1;0.77;0;
13618;48.3331;-1.3865;RCP2.6;H2;1;4.72;0;0;0.78;0;
13619;48.3365;-1.2787;RCP2.6;H2;2;4.7;0;0;0.75;0;
13620;48.3397;-1.1709;RCP2.6;H2;1;4.7;0;0;0.75;0;
13621;48.3429;-1.0632;RCP2.6;H2;1;4.58;0;0;0.72;0;
13622;48.3459;-0.9554;RCP2.6;H2;1;4.71;0;0;0.68;0;
13623;48.3489;-0.8475;RCP2.6;H2;1;4.68;0;0;0.68;0;
13624;48.3518;-0.7397;RCP2.6;H2;1;4.7;0;0;0.68;0;
13625;48.3545;-0.6319;RCP2.6;H2;1;4.76;0;0;0.68;0;
13626;48.3572;-0.524;RCP2.6;H2;1;4.94;1;0;0.68;0;
13627;48.3598;-0.4162;RCP2.6;H2;2;4.87;1;1;0.7;0;
13628;48.3622;-0.3083;RCP2.6;H2;2;5.01;1;0;0.77;0;
13629;48.3646;-0.2004;RCP2.6;H2;2;5.03;1;1;0.88;0;
13630;48.3669;-0.0926;RCP2.6;H2;3;5.15;1;1;0.95;0;
13631;48.3691;0.0153;RCP2.6;H2;3;5.92;1;1;0.98;0;
13632;48.3711;0.1232;RCP2.6;H2;4;5.95;2;2;0.95;1;
13633;48.3731;0.2311;RCP2.6;H2;4;5.87;2;2;0.94;1;
13634;48.375;0.3391;RCP2.6;H2;4;5.88;2;2;0.93;1;
13635;48.3768;0.447;RCP2.6;H2;4;5.78;2;3;1.04;1;
13636;48.3784;0.5549;RCP2.6;H2;4;5.49;2;2;1.03;1;
