Point;Latitude;Longitude;Contexte;P̩riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
7656;45.3653;3.3065;RCP4.5;H2;1;6.59;2;-1;0.96;1;
7657;45.3643;3.4085;RCP4.5;H2;4;6.13;2;2;0.8;1;
7658;45.3633;3.5106;RCP4.5;H2;3;5.12;2;2;0.73;1;
7659;45.3622;3.6127;RCP4.5;H2;3;2.57;0;3;0.56;0;
7660;45.361;3.7148;RCP4.5;H2;1;2.89;0;0;0.67;0;
7661;45.3597;3.8168;RCP4.5;H2;1;4.42;1;0;0.75;1;
7662;45.3582;3.9189;RCP4.5;H2;2;2.36;0;2;0.58;0;
7663;45.3568;4.021;RCP4.5;H2;0;2.33;0;0;0.58;0;
7664;45.3552;4.123;RCP4.5;H2;0;5.52;1;-1;0.89;1;
7665;45.3535;4.2251;RCP4.5;H2;3;5.95;2;1;0.88;1;
7666;45.3517;4.3271;RCP4.5;H2;4;5;1;3;0.8;1;
7667;45.3498;4.4291;RCP4.5;H2;3;2.87;0;3;0.57;0;
7668;45.3479;4.5312;RCP4.5;H2;1;2.8;0;1;0.6;0;
7669;45.3458;4.6332;RCP4.5;H2;1;4.01;0;0;0.98;0;
7670;45.3437;4.7352;RCP4.5;H2;2;7.23;4;-3;1.42;2;
7671;45.3414;4.8372;RCP4.5;H2;9;6.6;3;7;1.59;2;
7672;45.3391;4.9392;RCP4.5;H2;6;6.47;3;4;1.58;2;
7673;45.3367;5.0412;RCP4.5;H2;6;6.44;3;4;1.68;2;
7674;45.3341;5.1431;RCP4.5;H2;7;6.15;3;5;1.63;2;
7675;45.3315;5.2451;RCP4.5;H2;6;5.89;3;5;1.68;2;
7676;45.3288;5.3471;RCP4.5;H2;6;5.64;2;5;1.71;2;
7677;45.326;5.449;RCP4.5;H2;6;5.57;2;5;1.69;2;
7678;45.3231;5.551;RCP4.5;H2;6;5.36;2;5;1.46;2;
7679;45.3201;5.6529;RCP4.5;H2;5;4.61;1;4;1.29;1;
7680;45.3171;5.7548;RCP4.5;H2;3;2.22;0;3;0.67;0;
7681;45.3139;5.8567;RCP4.5;H2;0;2.49;0;0;0.74;0;
7682;45.3106;5.9586;RCP4.5;H2;0;4.21;0;0;1;0;
7683;45.3073;6.0605;RCP4.5;H2;1;2.67;0;1;0.7;0;
7684;45.3038;6.1623;RCP4.5;H2;0;1.86;0;0;0.38;0;
7685;45.3002;6.2642;RCP4.5;H2;0;5.27;0;0;1.25;0;
7686;45.2966;6.366;RCP4.5;H2;1;3.32;0;1;0.87;0;
7687;45.2929;6.4679;RCP4.5;H2;0;2.05;0;0;0.37;0;
7688;45.289;6.5697;RCP4.5;H2;0;1.93;0;0;0.12;0;
7689;45.2851;6.6715;RCP4.5;H2;0;2.15;0;0;0;0;
7690;45.2811;6.7732;RCP4.5;H2;0;1.89;0;0;0.36;0;
7691;45.277;6.875;RCP4.5;H2;0;2.82;0;0;0.47;0;
7692;45.2728;6.9768;RCP4.5;H2;0;2.26;0;0;0.18;0;
7693;45.2685;7.0785;RCP4.5;H2;0;2.82;0;0;0.2;0;
7694;45.2641;7.1802;RCP4.5;H2;0;2.64;0;0;0.33;0;
7755;45.3857;-1.1882;RCP4.5;H2;0;7.13;1;-1;1.5;1;
7756;45.3889;-1.0861;RCP4.5;H2;4;7.13;1;2;1.5;1;
7757;45.392;-0.9841;RCP4.5;H2;4;7.34;1;2;1.57;1;
7758;45.395;-0.882;RCP4.5;H2;4;7.61;2;2;1.67;1;
7759;45.3979;-0.78;RCP4.5;H2;6;7.73;2;4;1.76;1;
7760;45.4007;-0.6779;RCP4.5;H2;6;7.7;2;4;1.82;1;
7761;45.4034;-0.5758;RCP4.5;H2;6;7.44;2;4;1.83;2;
7762;45.406;-0.4737;RCP4.5;H2;6;7.34;2;4;1.76;2;
7763;45.4086;-0.3716;RCP4.5;H2;6;7.34;2;4;1.76;2;
7764;45.411;-0.2695;RCP4.5;H2;6;7.25;2;4;1.72;2;
7765;45.4133;-0.1673;RCP4.5;H2;6;6.98;1;5;1.65;1;
7766;45.4156;-0.0652;RCP4.5;H2;5;7.03;1;3;1.72;1;
7767;45.4177;0.0369;RCP4.5;H2;5;7;2;4;1.79;1;
7768;45.4198;0.1391;RCP4.5;H2;5;6.99;2;4;1.79;1;
7769;45.4218;0.2412;RCP4.5;H2;5;7.04;2;4;1.86;1;
7770;45.4236;0.3434;RCP4.5;H2;6;6.93;2;4;1.8;1;
7771;45.4254;0.4456;RCP4.5;H2;5;6.69;2;4;1.87;1;
7772;45.4271;0.5478;RCP4.5;H2;5;6.62;2;4;1.89;1;
7773;45.4287;0.6499;RCP4.5;H2;5;6.68;2;4;1.9;2;
7774;45.4302;0.7521;RCP4.5;H2;6;6.69;2;4;1.9;2;
7775;45.4316;0.8543;RCP4.5;H2;6;6.04;1;5;1.78;1;
7776;45.4329;0.9565;RCP4.5;H2;4;5.9;1;4;1.77;1;
7777;45.4341;1.0587;RCP4.5;H2;4;5.55;1;4;1.71;1;
7778;45.4352;1.1609;RCP4.5;H2;3;5.36;1;3;1.62;1;
7779;45.4363;1.2632;RCP4.5;H2;3;5.32;1;3;1.62;1;
7780;45.4372;1.3654;RCP4.5;H2;3;5.04;1;3;1.52;1;
7781;45.4381;1.4676;RCP4.5;H2;2;4.8;1;2;1.47;1;
7782;45.4388;1.5698;RCP4.5;H2;2;4.91;1;2;1.49;1;
7783;45.4395;1.672;RCP4.5;H2;2;4.85;1;2;1.47;1;
7784;45.44;1.7743;RCP4.5;H2;2;4.43;0;2;1.38;0;
7785;45.4405;1.8765;RCP4.5;H2;1;3.98;0;1;1.29;0;
7786;45.4409;1.9787;RCP4.5;H2;1;3.68;0;1;1.13;0;
7787;45.4411;2.081;RCP4.5;H2;1;3.89;0;1;1.18;0;
7788;45.4413;2.1832;RCP4.5;H2;1;4.16;0;1;1.21;0;
7789;45.4414;2.2854;RCP4.5;H2;1;3.93;0;1;1.05;0;
7790;45.4414;2.3877;RCP4.5;H2;1;4.05;0;1;1.08;0;
7791;45.4413;2.4899;RCP4.5;H2;1;3.92;0;1;1.04;0;
7792;45.4411;2.5921;RCP4.5;H2;1;3.65;0;1;0.99;0;
7793;45.4409;2.6944;RCP4.5;H2;1;3.21;0;1;0.88;0;
7794;45.4405;2.7966;RCP4.5;H2;1;2.93;0;1;0.84;0;
7795;45.44;2.8988;RCP4.5;H2;0;2.59;0;0;0.73;0;
7796;45.4395;3.0011;RCP4.5;H2;0;2.6;0;0;0.76;0;
7797;45.4388;3.1033;RCP4.5;H2;0;2.76;0;0;0.75;0;
7798;45.4381;3.2055;RCP4.5;H2;0;5.09;1;0;1.02;0;
7799;45.4372;3.3077;RCP4.5;H2;2;5.67;1;0;0.9;1;
7800;45.4363;3.4099;RCP4.5;H2;3;3.79;1;2;0.76;0;
7801;45.4353;3.5122;RCP4.5;H2;1;2.58;0;1;0.56;0;
7802;45.4341;3.6144;RCP4.5;H2;1;2.55;0;1;0.55;0;
7803;45.4329;3.7166;RCP4.5;H2;0;4.34;1;0;0.93;1;
7804;45.4316;3.8188;RCP4.5;H2;2;2.43;0;2;0.62;0;
7805;45.4302;3.921;RCP4.5;H2;0;2.39;0;0;0.58;0;
7806;45.4287;4.0232;RCP4.5;H2;0;2.33;0;0;0.59;0;
7807;45.4271;4.1253;RCP4.5;H2;1;2.91;0;0;0.69;0;
7808;45.4254;4.2275;RCP4.5;H2;1;3.23;0;1;0.73;0;
7809;45.4237;4.3297;RCP4.5;H2;1;4.62;1;0;0.85;1;
7810;45.4218;4.4319;RCP4.5;H2;2;4.14;1;2;0.78;1;
7811;45.4198;4.534;RCP4.5;H2;2;3.55;0;2;0.76;0;
7812;45.4178;4.6362;RCP4.5;H2;1;3.54;0;1;0.76;0;
7813;45.4156;4.7383;RCP4.5;H2;1;7.21;3;-3;1.33;2;
7814;45.4134;4.8404;RCP4.5;H2;7;6.34;3;5;1.48;2;
7815;45.411;4.9426;RCP4.5;H2;6;5.87;2;4;1.43;2;
7816;45.4086;5.0447;RCP4.5;H2;5;5.74;2;4;1.53;2;
7817;45.4061;5.1468;RCP4.5;H2;6;5.73;2;4;1.6;2;
7818;45.4035;5.2489;RCP4.5;H2;6;5.72;2;4;1.59;2;
7819;45.4007;5.351;RCP4.5;H2;6;5.53;2;5;1.63;2;
7820;45.3979;5.4531;RCP4.5;H2;5;5.39;2;5;1.62;2;
7821;45.395;5.5551;RCP4.5;H2;5;5.36;2;4;1.55;2;
7822;45.392;5.6572;RCP4.5;H2;5;5.09;1;5;1.35;1;
7823;45.389;5.7592;RCP4.5;H2;4;3.33;0;3;0.99;0;
7824;45.3858;5.8613;RCP4.5;H2;1;2.13;0;1;0.62;0;
7825;45.3825;5.9633;RCP4.5;H2;0;3.5;0;0;0.9;0;
7826;45.3791;6.0653;RCP4.5;H2;1;3.88;0;1;1.02;0;
7827;45.3757;6.1673;RCP4.5;H2;1;1.96;0;1;0.4;0;
7828;45.3721;6.2693;RCP4.5;H2;0;3.37;0;0;0.81;0;
7829;45.3685;6.3713;RCP4.5;H2;0;1.92;0;0;0.42;0;
7830;45.3647;6.4732;RCP4.5;H2;0;2.53;0;0;0.54;0;
7831;45.3609;6.5752;RCP4.5;H2;0;2.22;0;0;0.34;0;
7832;45.357;6.6771;RCP4.5;H2;0;2.1;0;0;0.31;0;
7833;45.353;6.779;RCP4.5;H2;0;2.39;0;0;0.27;0;
7834;45.3489;6.8809;RCP4.5;H2;0;2.89;0;0;0.55;0;
7835;45.3447;6.9828;RCP4.5;H2;0;2.26;0;0;0.19;0;
7836;45.3404;7.0847;RCP4.5;H2;0;2.8;0;0;0.24;0;
7837;45.336;7.1865;RCP4.5;H2;0;2.68;0;0;0.36;0;
7898;45.4576;-1.1927;RCP4.5;H2;0;7.11;1;-1;1.49;0;
7899;45.4608;-1.0906;RCP4.5;H2;4;7.11;1;2;1.49;0;
7900;45.4639;-0.9884;RCP4.5;H2;4;7.12;1;2;1.49;1;
7901;45.4669;-0.8862;RCP4.5;H2;4;7.73;2;2;1.76;1;
7902;45.4698;-0.784;RCP4.5;H2;6;7.7;2;4;1.81;1;
7903;45.4726;-0.6818;RCP4.5;H2;6;7.37;2;4;1.77;1;
7904;45.4753;-0.5796;RCP4.5;H2;6;7.46;2;4;1.81;2;
7905;45.478;-0.4773;RCP4.5;H2;7;7.37;2;4;1.75;2;
7906;45.4805;-0.3751;RCP4.5;H2;6;7.35;2;4;1.75;2;
7907;45.4829;-0.2729;RCP4.5;H2;6;7.29;3;4;1.77;2;
7908;45.4853;-0.1706;RCP4.5;H2;7;7.17;2;5;1.71;1;
7909;45.4875;-0.0683;RCP4.5;H2;5;8.55;4;1;2.01;3;
7910;45.4897;0.0339;RCP4.5;H2;10;6.99;2;9;1.8;1;
7911;45.4917;0.1362;RCP4.5;H2;5;6.89;2;4;1.79;1;
7912;45.4937;0.2385;RCP4.5;H2;5;7.27;2;3;1.94;2;
7913;45.4956;0.3408;RCP4.5;H2;7;7.3;2;5;1.94;2;
7914;45.4974;0.4431;RCP4.5;H2;7;6.67;2;6;1.83;1;
7915;45.499;0.5454;RCP4.5;H2;5;6.67;2;4;1.9;1;
7916;45.5006;0.6477;RCP4.5;H2;5;6.12;1;5;1.8;1;
7917;45.5021;0.7501;RCP4.5;H2;4;6.01;1;4;1.79;1;
7918;45.5035;0.8524;RCP4.5;H2;4;5.73;1;4;1.75;1;
7919;45.5049;0.9547;RCP4.5;H2;4;5.62;1;4;1.69;1;
7920;45.5061;1.0571;RCP4.5;H2;4;5.52;1;3;1.68;1;
7921;45.5072;1.1594;RCP4.5;H2;4;5.13;1;3;1.55;1;
7922;45.5082;1.2618;RCP4.5;H2;3;4.92;1;2;1.5;1;
7923;45.5092;1.3641;RCP4.5;H2;2;4.85;1;2;1.45;1;
7924;45.51;1.4665;RCP4.5;H2;2;4.71;1;2;1.43;1;
7925;45.5108;1.5688;RCP4.5;H2;2;4.66;1;2;1.42;1;
7926;45.5114;1.6712;RCP4.5;H2;2;4.74;1;2;1.41;1;
7927;45.512;1.7735;RCP4.5;H2;2;4.34;0;2;1.37;0;
7928;45.5125;1.8759;RCP4.5;H2;1;3.64;0;1;1.21;0;
7929;45.5128;1.9783;RCP4.5;H2;1;3.53;0;1;1.09;0;
7930;45.5131;2.0806;RCP4.5;H2;1;3.63;0;0;1.13;0;
7931;45.5133;2.183;RCP4.5;H2;1;4.02;0;0;1.18;0;
7932;45.5134;2.2854;RCP4.5;H2;1;3.86;0;1;1.03;0;
7933;45.5134;2.3877;RCP4.5;H2;1;3.77;0;1;1.01;0;
7934;45.5133;2.4901;RCP4.5;H2;1;3.68;0;1;1;0;
7935;45.5131;2.5925;RCP4.5;H2;1;3.59;0;1;0.98;0;
7936;45.5128;2.6948;RCP4.5;H2;1;3.2;0;1;0.87;0;
7937;45.5125;2.7972;RCP4.5;H2;1;2.77;0;1;0.68;0;
7938;45.512;2.8996;RCP4.5;H2;0;2.62;0;0;0.79;0;
7939;45.5114;3.0019;RCP4.5;H2;0;2.89;0;0;0.92;0;
7940;45.5108;3.1043;RCP4.5;H2;0;3.63;0;0;0.92;0;
7941;45.51;3.2066;RCP4.5;H2;1;5.4;1;0;0.92;1;
7942;45.5092;3.309;RCP4.5;H2;3;5.95;2;1;0.96;1;
7943;45.5082;3.4113;RCP4.5;H2;3;3.63;0;3;0.75;0;
7944;45.5072;3.5137;RCP4.5;H2;1;2.64;0;1;0.58;0;
7945;45.5061;3.616;RCP4.5;H2;1;2.44;0;1;0.52;0;
7946;45.5049;3.7184;RCP4.5;H2;0;4.29;1;0;0.93;0;
7947;45.5036;3.8207;RCP4.5;H2;2;2.41;0;1;0.61;0;
7948;45.5022;3.923;RCP4.5;H2;0;2.27;0;0;0.53;0;
7949;45.5007;4.0254;RCP4.5;H2;0;2.43;0;0;0.61;0;
7950;45.4991;4.1277;RCP4.5;H2;1;4.85;1;0;0.92;1;
7951;45.4974;4.23;RCP4.5;H2;2;5.34;2;1;0.89;1;
7952;45.4956;4.3323;RCP4.5;H2;3;4.72;1;2;0.83;1;
7953;45.4937;4.4346;RCP4.5;H2;3;3.97;1;2;0.77;1;
7954;45.4918;4.5369;RCP4.5;H2;2;5.38;1;1;0.84;1;
7955;45.4897;4.6392;RCP4.5;H2;3;4.8;1;2;0.88;1;
7956;45.4875;4.7414;RCP4.5;H2;2;5.98;2;0;1.17;2;
7957;45.4853;4.8437;RCP4.5;H2;5;6.07;2;3;1.33;2;
7958;45.483;4.946;RCP4.5;H2;6;5.98;2;3;1.32;2;
7959;45.4805;5.0482;RCP4.5;H2;5;6.03;3;4;1.57;2;
7960;45.478;5.1504;RCP4.5;H2;7;5.59;2;5;1.58;2;
7961;45.4754;5.2527;RCP4.5;H2;6;5.23;2;4;1.53;2;
7962;45.4727;5.3549;RCP4.5;H2;4;5.23;2;4;1.59;2;
7963;45.4698;5.4571;RCP4.5;H2;4;5.27;2;4;1.6;2;
7964;45.4669;5.5593;RCP4.5;H2;5;5.05;2;4;1.46;2;
7965;45.4639;5.6615;RCP4.5;H2;4;5.08;1;4;1.44;1;
7966;45.4609;5.7637;RCP4.5;H2;4;3.23;0;4;1;0;
7967;45.4577;5.8658;RCP4.5;H2;1;2.37;0;1;0.67;0;
7968;45.4544;5.968;RCP4.5;H2;0;3.39;0;0;0.99;0;
7969;45.451;6.0701;RCP4.5;H2;1;4.52;0;1;1.14;0;
7970;45.4476;6.1723;RCP4.5;H2;1;3.41;0;1;0.85;0;
7971;45.444;6.2744;RCP4.5;H2;0;3.39;0;0;0.79;0;
7972;45.4404;6.3765;RCP4.5;H2;0;1.74;0;0;0.23;0;
7973;45.4366;6.4786;RCP4.5;H2;0;2.23;0;0;0.46;0;
7974;45.4328;6.5807;RCP4.5;H2;0;3.6;0;0;0.8;0;
7975;45.4288;6.6827;RCP4.5;H2;0;3.09;0;0;0.75;0;
7976;45.4248;6.7848;RCP4.5;H2;0;2.21;0;0;0.53;0;
7977;45.4207;6.8868;RCP4.5;H2;0;2.88;0;0;0.42;0;
7978;45.4165;6.9888;RCP4.5;H2;0;2.82;0;0;0.79;0;
7979;45.4122;7.0908;RCP4.5;H2;0;2.91;0;0;0.54;0;
7980;45.4078;7.1928;RCP4.5;H2;0;2.77;0;0;0.63;0;
8042;45.5327;-1.095;RCP4.5;H2;0;7.11;1;-1;1.49;0;
8043;45.5358;-0.9927;RCP4.5;H2;4;7.36;1;2;1.55;1;
8044;45.5388;-0.8904;RCP4.5;H2;4;7.73;2;2;1.87;1;
8045;45.5417;-0.7881;RCP4.5;H2;6;7.39;2;4;1.82;2;
8046;45.5445;-0.6857;RCP4.5;H2;6;7.4;2;4;1.82;2;
8047;45.5473;-0.5834;RCP4.5;H2;6;7.47;3;4;1.87;2;
8048;45.5499;-0.481;RCP4.5;H2;7;7.38;3;5;1.84;2;
8049;45.5524;-0.3786;RCP4.5;H2;7;7.38;3;5;1.84;2;
8050;45.5549;-0.2763;RCP4.5;H2;7;8.74;5;2;1.98;3;
8051;45.5572;-0.1739;RCP4.5;H2;10;8.49;4;7;2;3;
8052;45.5595;-0.0715;RCP4.5;H2;10;8.52;4;6;2.01;3;
8053;45.5616;0.0309;RCP4.5;H2;10;8.53;4;7;2.07;3;
8054;45.5637;0.1334;RCP4.5;H2;10;7.42;2;8;1.95;2;
8055;45.5656;0.2358;RCP4.5;H2;7;7.26;2;5;1.95;2;
8056;45.5675;0.3382;RCP4.5;H2;7;7.18;2;5;1.94;2;
8057;45.5693;0.4407;RCP4.5;H2;6;7.27;2;5;1.94;2;
8058;45.571;0.5431;RCP4.5;H2;7;6.6;2;6;1.79;1;
8059;45.5726;0.6455;RCP4.5;H2;5;5.9;1;4;1.65;1;
8060;45.5741;0.748;RCP4.5;H2;4;5.7;1;3;1.63;1;
8061;45.5755;0.8505;RCP4.5;H2;4;5.45;1;3;1.61;1;
8062;45.5768;0.9529;RCP4.5;H2;4;5.25;1;3;1.56;1;
8063;45.578;1.0554;RCP4.5;H2;3;5.11;1;3;1.53;1;
8064;45.5792;1.1579;RCP4.5;H2;3;4.91;1;3;1.47;1;
8065;45.5802;1.2604;RCP4.5;H2;3;4.69;1;2;1.43;1;
8066;45.5811;1.3628;RCP4.5;H2;2;4.57;1;2;1.39;1;
8067;45.582;1.4653;RCP4.5;H2;2;4.5;1;2;1.37;1;
8068;45.5827;1.5678;RCP4.5;H2;2;4.47;1;2;1.41;1;
8069;45.5834;1.6703;RCP4.5;H2;2;4.32;0;2;1.38;0;
8070;45.584;1.7728;RCP4.5;H2;2;4.28;0;1;1.36;0;
8071;45.5844;1.8753;RCP4.5;H2;1;3.77;0;1;1.25;0;
8072;45.5848;1.9778;RCP4.5;H2;1;3.49;0;1;1.09;0;
8073;45.5851;2.0803;RCP4.5;H2;0;3.22;0;0;1;0;
8074;45.5853;2.1828;RCP4.5;H2;0;3.41;0;0;1.07;0;
8075;45.5854;2.2853;RCP4.5;H2;1;3.72;0;0;1.05;0;
8076;45.5854;2.3878;RCP4.5;H2;1;3.52;0;1;1.01;0;
8077;45.5853;2.4903;RCP4.5;H2;1;3.58;0;0;0.97;0;
8078;45.5851;2.5928;RCP4.5;H2;1;3.34;0;1;0.91;0;
8079;45.5848;2.6953;RCP4.5;H2;1;2.97;0;1;0.8;0;
8080;45.5844;2.7978;RCP4.5;H2;1;2.71;0;0;0.64;0;
8081;45.584;2.9003;RCP4.5;H2;0;2.59;0;0;0.71;0;
8082;45.5834;3.0028;RCP4.5;H2;0;3.21;0;0;0.96;0;
8083;45.5827;3.1053;RCP4.5;H2;0;4.55;1;0;1.08;0;
8084;45.582;3.2078;RCP4.5;H2;2;5.58;1;0;0.93;1;
8085;45.5811;3.3103;RCP4.5;H2;3;5.42;1;2;0.93;1;
8086;45.5802;3.4127;RCP4.5;H2;3;4.26;1;2;0.84;1;
8087;45.5792;3.5152;RCP4.5;H2;2;2.9;0;2;0.64;0;
8088;45.5781;3.6177;RCP4.5;H2;1;2.61;0;1;0.55;0;
8089;45.5768;3.7202;RCP4.5;H2;0;4.29;1;0;0.94;0;
8090;45.5755;3.8226;RCP4.5;H2;2;2.3;0;1;0.55;0;
8091;45.5741;3.9251;RCP4.5;H2;0;2.2;0;0;0.5;0;
8092;45.5726;4.0276;RCP4.5;H2;0;3.04;0;0;0.79;0;
8093;45.571;4.13;RCP4.5;H2;1;5.69;1;0;1.06;1;
8094;45.5693;4.2324;RCP4.5;H2;3;5.6;2;2;0.82;1;
8095;45.5675;4.3349;RCP4.5;H2;3;4.44;1;2;0.86;1;
8096;45.5657;4.4373;RCP4.5;H2;2;3.64;1;2;0.73;1;
8097;45.5637;4.5397;RCP4.5;H2;2;3.91;1;1;0.84;1;
8098;45.5616;4.6422;RCP4.5;H2;2;5.74;2;0;0.92;1;
8099;45.5595;4.7446;RCP4.5;H2;4;6.45;3;1;1.2;2;
8100;45.5572;4.847;RCP4.5;H2;6;6.16;2;4;1.34;2;
8101;45.5549;4.9494;RCP4.5;H2;6;6.18;2;3;1.33;2;
8102;45.5524;5.0517;RCP4.5;H2;6;5.95;3;4;1.42;2;
8103;45.5499;5.1541;RCP4.5;H2;6;5.56;2;4;1.49;2;
8104;45.5473;5.2565;RCP4.5;H2;5;5.57;2;4;1.49;2;
8105;45.5446;5.3588;RCP4.5;H2;5;5.66;3;4;1.54;2;
8106;45.5418;5.4612;RCP4.5;H2;6;5.49;2;5;1.51;2;
8107;45.5389;5.5635;RCP4.5;H2;5;5.67;2;4;1.54;2;
8108;45.5359;5.6658;RCP4.5;H2;5;4.13;0;5;1.16;0;
8109;45.5328;5.7681;RCP4.5;H2;2;3.42;0;2;1.04;0;
8110;45.5296;5.8704;RCP4.5;H2;1;2.93;0;1;0.87;0;
8111;45.5263;5.9727;RCP4.5;H2;1;3.74;0;0;1.02;0;
8112;45.5229;6.075;RCP4.5;H2;1;4.36;0;1;1.12;0;
8113;45.5194;6.1773;RCP4.5;H2;1;4.3;0;1;0.98;0;
8114;45.5159;6.2795;RCP4.5;H2;1;3.73;0;1;0.85;0;
8115;45.5122;6.3818;RCP4.5;H2;0;2.06;0;0;0.38;0;
8116;45.5085;6.484;RCP4.5;H2;0;3.39;0;0;0.81;0;
8117;45.5046;6.5862;RCP4.5;H2;0;3.68;0;0;0.75;0;
8118;45.5007;6.6884;RCP4.5;H2;0;2.28;0;0;0.26;0;
8119;45.4967;6.7906;RCP4.5;H2;0;2.37;0;0;0.54;0;
8120;45.4926;6.8927;RCP4.5;H2;0;2.37;0;0;0.53;0;
8121;45.4883;6.9949;RCP4.5;H2;0;2.78;0;0;0.47;0;
8122;45.484;7.097;RCP4.5;H2;0;2.44;0;0;0.25;0;
8185;45.6046;-1.0995;RCP4.5;H2;0;7.36;1;-1;1.54;1;
8186;45.6077;-0.9971;RCP4.5;H2;4;7.64;3;1;1.67;2;
8187;45.6107;-0.8946;RCP4.5;H2;6;7.26;2;4;1.68;1;
8188;45.6136;-0.7922;RCP4.5;H2;5;7.44;2;3;1.87;2;
8189;45.6165;-0.6897;RCP4.5;H2;6;7.42;2;4;1.87;2;
8190;45.6192;-0.5872;RCP4.5;H2;6;7.45;3;4;1.9;2;
8191;45.6218;-0.4847;RCP4.5;H2;7;7.4;3;5;1.83;2;
8192;45.6243;-0.3822;RCP4.5;H2;7;8.96;5;2;2.04;3;
8193;45.6268;-0.2797;RCP4.5;H2;11;8.82;5;6;1.99;3;
8194;45.6291;-0.1771;RCP4.5;H2;11;8.67;5;6;2.01;3;
8195;45.6314;-0.0746;RCP4.5;H2;10;8.73;5;6;2.01;3;
8196;45.6336;0.0279;RCP4.5;H2;10;8.65;5;6;2.03;3;
8197;45.6356;0.1305;RCP4.5;H2;10;7.55;3;8;1.89;2;
8198;45.6376;0.233;RCP4.5;H2;7;7.35;3;6;1.88;2;
8199;45.6395;0.3356;RCP4.5;H2;7;7.3;3;5;1.89;2;
8200;45.6413;0.4382;RCP4.5;H2;7;7.26;3;5;1.89;2;
8201;45.643;0.5408;RCP4.5;H2;7;6.29;2;6;1.77;2;
8202;45.6445;0.6433;RCP4.5;H2;5;5.74;1;4;1.58;1;
8203;45.6461;0.7459;RCP4.5;H2;4;5.48;1;3;1.54;1;
8204;45.6475;0.8485;RCP4.5;H2;4;4.94;1;3;1.49;1;
8205;45.6488;0.9511;RCP4.5;H2;3;5.46;2;2;1.65;2;
8206;45.65;1.0537;RCP4.5;H2;4;5.18;2;4;1.59;2;
8207;45.6511;1.1563;RCP4.5;H2;4;5.27;2;3;1.6;2;
8208;45.6522;1.259;RCP4.5;H2;4;5.31;1;3;1.57;1;
8209;45.6531;1.3616;RCP4.5;H2;3;5.31;1;3;1.57;1;
8210;45.654;1.4642;RCP4.5;H2;3;5.11;1;3;1.54;1;
8211;45.6547;1.5668;RCP4.5;H2;3;4.3;1;3;1.37;1;
8212;45.6554;1.6694;RCP4.5;H2;2;4.15;0;1;1.29;0;
8213;45.6559;1.7721;RCP4.5;H2;1;3.84;0;1;1.25;0;
8214;45.6564;1.8747;RCP4.5;H2;1;3.68;0;1;1.21;0;
8215;45.6568;1.9773;RCP4.5;H2;1;3.48;0;1;1.11;0;
8216;45.6571;2.08;RCP4.5;H2;0;3.15;0;0;0.97;0;
8217;45.6572;2.1826;RCP4.5;H2;0;3.37;0;0;1.05;0;
8218;45.6573;2.2852;RCP4.5;H2;0;3.72;0;0;1.06;0;
8219;45.6573;2.3879;RCP4.5;H2;1;3.32;0;1;0.94;0;
8220;45.6572;2.4905;RCP4.5;H2;1;3.51;0;1;0.98;0;
8221;45.6571;2.5931;RCP4.5;H2;1;3.33;0;1;0.91;0;
8222;45.6568;2.6958;RCP4.5;H2;1;3.08;0;0;0.84;0;
8223;45.6564;2.7984;RCP4.5;H2;1;2.75;0;0;0.71;0;
8224;45.6559;2.901;RCP4.5;H2;0;2.62;0;0;0.73;0;
8225;45.6554;3.0037;RCP4.5;H2;0;2.89;0;0;0.83;0;
8226;45.6547;3.1063;RCP4.5;H2;0;4.91;1;0;1.17;0;
8227;45.654;3.2089;RCP4.5;H2;2;5.92;2;1;1.05;1;
8228;45.6531;3.3115;RCP4.5;H2;3;4.71;1;3;0.97;1;
8229;45.6522;3.4141;RCP4.5;H2;2;4.08;1;2;0.85;1;
8230;45.6511;3.5168;RCP4.5;H2;2;4.02;1;2;0.88;1;
8231;45.65;3.6194;RCP4.5;H2;2;3.76;1;2;0.84;1;
8232;45.6488;3.722;RCP4.5;H2;2;3.06;0;2;0.75;0;
8233;45.6475;3.8246;RCP4.5;H2;1;2.24;0;0;0.49;0;
8234;45.6461;3.9272;RCP4.5;H2;0;2.25;0;0;0.58;0;
8235;45.6446;4.0298;RCP4.5;H2;0;4.89;1;0;1;1;
8236;45.643;4.1323;RCP4.5;H2;2;5.9;2;1;1.07;1;
8237;45.6413;4.2349;RCP4.5;H2;3;5.7;2;2;0.83;1;
8238;45.6395;4.3375;RCP4.5;H2;3;4.35;1;3;0.85;1;
8239;45.6376;4.4401;RCP4.5;H2;2;4.32;1;2;0.84;1;
8240;45.6356;4.5426;RCP4.5;H2;2;3.95;1;2;0.8;0;
8241;45.6336;4.6452;RCP4.5;H2;1;5.27;2;0;1.05;1;
8242;45.6314;4.7477;RCP4.5;H2;4;7.57;5;-1;1.27;2;
8243;45.6292;4.8502;RCP4.5;H2;9;8.22;6;3;1.5;3;
8244;45.6268;4.9528;RCP4.5;H2;11;7.67;5;6;1.46;3;
8245;45.6244;5.0553;RCP4.5;H2;10;6.08;3;8;1.34;2;
8246;45.6218;5.1578;RCP4.5;H2;6;6.2;3;4;1.45;3;
8247;45.6192;5.2603;RCP4.5;H2;6;6.25;3;4;1.45;3;
