#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h38 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP4.5 : Emissions modÃ©rÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORRRA : cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     NORSTM0 : somme de tempÃ©rature base 0Â°C d'octobre (annÃ©e-1) Ã  juillet (annÃ©e) (Â°C)
#     NORSDA : nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     NORDATEVEG : date de reprise de vÃ©gÃ©tation en jour julien (date)
#     NORDATEDG : Date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     NORDATEPG : Date de premiÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     ARRA : Ecart de cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     ASDA : Ecart de nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     ADATEVEG : Ecart de date de reprise de vÃ©gÃ©tation en jour julien (date)
#     ADATEDG : Ecart de date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
#-----------------------------------------------------------------------------
2337;42.6932;0.5346;RCP4.5;H1;918.27;1070.89;0;146;337;99;-49.86;0;-11;-6;
2338;42.6948;0.632;RCP4.5;H1;860.01;1395.68;0;124;323;112;-39.29;0;-11;-9;
2346;42.7044;1.4111;RCP4.5;H1;841.74;1486.74;0;119;322;111;31.78;0;-11;-10;
2347;42.7052;1.5086;RCP4.5;H1;809.25;1628.84;0;109;319;120;24.25;0;-12;-10;
2348;42.706;1.606;RCP4.5;H1;823.94;1706.99;0.03;109;309;119;32.13;0;-14;-12;
2349;42.7066;1.7034;RCP4.5;H1;800.18;1978.57;0.5;92;298;125;32.66;0.37;-14;-11;
2350;42.7071;1.8008;RCP4.5;H1;752.32;2531.92;3.9;67;280;135;53.23;2.2;-10;-14;
2351;42.7076;1.8982;RCP4.5;H1;764.14;2395.58;3.27;71;295;131;48.31;2.27;-10;-5;
2352;42.7079;1.9956;RCP4.5;H1;824.52;1760.9;0.17;102;310;121;40.78;0.14;-15;-12;
2353;42.7082;2.093;RCP4.5;H1;560.78;2449.89;2.67;68;283;132;36.08;1.54;-10;-18;
2354;42.7084;2.1905;RCP4.5;H1;706.96;2184.91;1.3;77;297;128;43.34;0.83;-11;-11;
2355;42.7085;2.2879;RCP4.5;H1;699.17;2429.98;1.87;68;287;135;44.43;1.17;-12;-4;
2356;42.7085;2.3853;RCP4.5;H1;534.82;2999.29;5.07;47;266;149;37.67;2.84;-8;-8;
2357;42.7084;2.4827;RCP4.5;H1;486.19;3539.17;11.13;36;244;164;37.79;4.13;-7;-9;
2358;42.7082;2.5801;RCP4.5;H1;434.14;3937.96;17.7;30;236;170;27.57;6.5;-5;-3;
2359;42.7079;2.6775;RCP4.5;H1;407.66;4274.87;24.43;27;225;174;24.6;7.66;-4;-6;
2360;42.7076;2.775;RCP4.5;H1;396.73;4514.79;23.3;24;219;182;24.01;7;-3;-11;
2361;42.7071;2.8724;RCP4.5;H1;393.41;4612.96;26.17;23;221;184;29.24;7.6;-3;-8;
2362;42.7066;2.9698;RCP4.5;H1;388.97;4661.36;27.2;23;223;184;29.12;7.1;-2;-6;
2421;42.5178;8.7036;RCP4.5;H1;354.97;4545.9;18.67;22;229;215;-15.36;6.57;-2;18;
2422;42.512;8.8003;RCP4.5;H1;354.41;4552.54;18.8;21;229;215;-15.28;6.57;-3;18;
2423;42.506;8.8971;RCP4.5;H1;450.12;3416.32;3.33;37;241;187;-18.68;2.06;-6;-4;
2424;42.5;8.9938;RCP4.5;H1;531.06;2955.89;2.67;53;263;163;-54.5;1.7;-6;-10;
2425;42.4939;9.0905;RCP4.5;H1;495.68;3627.55;10.93;35;251;167;-12.97;3.96;-6;-10;
2426;42.4877;9.1872;RCP4.5;H1;400.27;4059.31;20.13;29;247;173;-16.63;6.26;-4;-6;
2427;42.4814;9.2839;RCP4.5;H1;434.05;3921.76;17.03;31;248;165;0.66;6.53;-4;-3;
2428;42.475;9.3805;RCP4.5;H1;572.31;3877.94;13.97;30;244;184;19.73;6.87;-6;-4;
2429;42.4685;9.4772;RCP4.5;H1;490.6;4549.33;20.97;22;226;208;17.03;7.4;-3;11;
2474;42.7535;-0.0524;RCP4.5;H1;840.18;1388.7;0;124;326;117;-53.27;0;-11;-13;
2475;42.7557;0.045;RCP4.5;H1;810.82;1587.81;0;111;322;121;-48.72;0;-10;-8;
2476;42.7577;0.1425;RCP4.5;H1;910.69;1206.04;0;136;333;106;-22.94;0;-11;-9;
2477;42.7597;0.24;RCP4.5;H1;863.27;1532.84;0;116;319;121;-32.12;0;-11;-12;
2478;42.7616;0.3374;RCP4.5;H1;860.56;1583.39;0;112;318;122;-29.75;0;-12;-11;
2479;42.7634;0.4349;RCP4.5;H1;709.68;1671.45;0;103;322;119;5.6;0;-13;-7;
2480;42.765;0.5324;RCP4.5;H1;781.78;2042.1;0.7;85;315;128;-26.99;0.4;-10;-7;
2481;42.7667;0.6299;RCP4.5;H1;738.59;2439.51;2.53;69;308;135;-22.24;1.46;-8;-7;
2484;42.7709;0.9224;RCP4.5;H1;1101.05;1190.33;0;135;330;107;8.93;0;-12;-10;
2486;42.7733;1.1174;RCP4.5;H1;998.5;1701.83;0;103;320;122;14.3;0;-13;-8;
2487;42.7744;1.2149;RCP4.5;H1;946;2463.63;3.97;70;287;129;45.03;2.17;-10;-11;
2488;42.7754;1.3125;RCP4.5;H1;943.43;2461.3;3.97;70;285;130;48.89;2.2;-10;-13;
2489;42.7763;1.41;RCP4.5;H1;999.49;2007.43;0.57;87;304;121;43.43;0.34;-17;-7;
2490;42.7771;1.5075;RCP4.5;H1;753.32;2673.97;5.17;61;277;140;47.49;2.5;-11;-11;
2491;42.7778;1.6051;RCP4.5;H1;726.42;2867.76;6.6;55;272;145;44.14;3.53;-9;-12;
2492;42.7784;1.7026;RCP4.5;H1;699.33;3071.28;7.8;48;265;149;44.19;3.67;-10;-16;
2493;42.779;1.8001;RCP4.5;H1;748.94;2566.67;4.43;65;279;135;53.7;2.5;-11;-13;
2494;42.7794;1.8977;RCP4.5;H1;777.46;2277.81;2.43;75;297;130;48.16;1.8;-12;-8;
2495;42.7798;1.9952;RCP4.5;H1;679.74;2344.06;2.03;72;294;134;46.33;1.46;-11;-7;
2496;42.78;2.0927;RCP4.5;H1;648.98;2796.57;4.37;54;268;146;48.22;2.04;-10;-8;
2497;42.7802;2.1903;RCP4.5;H1;629.58;2985.14;6.07;48;259;152;49.32;3.04;-10;-10;
2498;42.7803;2.2878;RCP4.5;H1;637.99;3016.32;6.37;47;264;148;56.03;3.1;-8;-4;
2499;42.7803;2.3854;RCP4.5;H1;502.41;3400.36;10.2;39;250;158;46.24;4.63;-6;-11;
2500;42.7802;2.4829;RCP4.5;H1;454.71;3893.62;17.23;31;236;169;42.69;6.36;-5;-4;
2501;42.78;2.5804;RCP4.5;H1;418.62;4124.04;21.23;28;230;172;38.88;7.06;-5;-6;
2502;42.7798;2.678;RCP4.5;H1;403.99;4339.09;25.9;26;227;177;32.06;8.4;-4;-3;
2503;42.7794;2.7755;RCP4.5;H1;412.47;4397.98;20.37;25;225;187;37.14;6.4;-3;1;
2504;42.779;2.873;RCP4.5;H1;400.04;4632.62;26.3;23;224;185;39.31;7.93;-3;0;
2505;42.7784;2.9706;RCP4.5;H1;395.33;4682.91;28.03;23;224;187;39.03;8.13;-2;0;
2565;42.5835;8.8083;RCP4.5;H1;337.56;4746.76;22.63;20;227;218;-14.55;8;-2;19;
2566;42.5776;8.9052;RCP4.5;H1;355.58;4393.01;16.57;24;234;206;-38.27;6.1;-3;14;
2567;42.5716;9.002;RCP4.5;H1;389.94;3962.89;9.2;28;237;190;-41.32;4.27;-5;1;
2568;42.5654;9.0989;RCP4.5;H1;416.38;3970.79;8.93;28;235;199;-10.85;3.63;-4;5;
2569;42.5592;9.1957;RCP4.5;H1;458.19;3478.84;3.87;36;240;185;-13.14;2.4;-6;-9;
2570;42.5529;9.2925;RCP4.5;H1;501.3;3611.56;5.4;34;235;183;-0.69;3.33;-5;-11;
2571;42.5465;9.3892;RCP4.5;H1;538.23;4002.62;14.43;28;237;184;2.63;6.1;-6;-8;
2572;42.54;9.486;RCP4.5;H1;447.37;4840.22;21.97;20;206;205;2.49;7.97;-1;-2;
2612;42.8133;-0.5431;RCP4.5;H1;853.12;1869.74;0.1;94;315;130;-63.34;0;-13;-9;
2613;42.8159;-0.4456;RCP4.5;H1;895.83;1535.12;0;116;323;121;-69.77;0;-12;-10;
2614;42.8184;-0.3481;RCP4.5;H1;942.27;1404.65;0;119;325;116;-49.45;0;-15;-12;
2615;42.8208;-0.2505;RCP4.5;H1;983.47;1014.57;0;151;342;90;-19.67;0;-12;-5;
2616;42.8231;-0.1529;RCP4.5;H1;872.59;1213.9;0;135;336;97;-68.87;0;-12;-8;
2617;42.8254;-0.0554;RCP4.5;H1;844.88;1348.78;0;127;327;115;-53.98;0;-11;-12;
2618;42.8275;0.0422;RCP4.5;H1;716.28;1624.7;0;107;320;119;-22.97;0;-11;-9;
2619;42.8296;0.1398;RCP4.5;H1;810.89;998.69;0;151;343;88;-32.87;0;-12;-5;
2620;42.8315;0.2374;RCP4.5;H1;735.39;1532.61;0.07;116;322;122;-34.58;0;-11;-10;
2621;42.8334;0.335;RCP4.5;H1;597.17;2586.31;3.2;63;295;140;-18.79;2.13;-9;-4;
2622;42.8352;0.4326;RCP4.5;H1;640.28;2249.78;1.53;80;293;127;-26.12;1.16;-11;-12;
2623;42.8369;0.5302;RCP4.5;H1;822.1;2239.7;2.57;79;298;124;1.02;1.67;-13;-7;
2624;42.8385;0.6278;RCP4.5;H1;779.56;2538.65;5.3;69;284;128;-0.18;3.07;-10;-11;
2626;42.8414;0.823;RCP4.5;H1;865.03;1969.32;0.87;89;314;122;17.88;0.7;-13;-7;
2627;42.8428;0.9206;RCP4.5;H1;979.26;2119.22;1.57;81;311;125;25.18;1.2;-11;-6;
2628;42.844;1.0183;RCP4.5;H1;917.96;2461.5;3.83;67;292;127;18.55;1.76;-11;-9;
2629;42.8452;1.1159;RCP4.5;H1;979.46;2273.64;2.4;76;294;127;47.73;1.57;-11;-11;
2630;42.8463;1.2136;RCP4.5;H1;834.07;3148.95;10.63;46;269;142;50.99;5.13;-10;-11;
2631;42.8472;1.3112;RCP4.5;H1;884.02;2870.82;7.63;54;273;140;53.29;3.76;-10;-11;
2632;42.8481;1.4088;RCP4.5;H1;949.28;2423.02;3.57;71;285;130;49.11;2;-11;-14;
2633;42.8489;1.5065;RCP4.5;H1;753.31;2677.8;5.17;61;277;140;47.59;2.44;-11;-11;
2634;42.8497;1.6041;RCP4.5;H1;662.61;3401.49;12.3;39;252;158;45.55;4.87;-10;-9;
2635;42.8503;1.7018;RCP4.5;H1;772.73;2477.57;3.13;66;290;128;43.77;1.33;-12;-12;
2636;42.8508;1.7995;RCP4.5;H1;795.66;2387.13;2.6;71;288;129;55.13;1.23;-12;-14;
2637;42.8513;1.8971;RCP4.5;H1;710.63;2956.4;7.93;51;268;140;39.97;3.63;-9;-14;
2638;42.8516;1.9948;RCP4.5;H1;627.61;2950.41;6.13;49;265;143;43.76;2.9;-10;-12;
2639;42.8519;2.0924;RCP4.5;H1;603.88;3024.33;6.53;47;263;147;33.04;2.9;-7;-13;
2640;42.8521;2.1901;RCP4.5;H1;556.11;3513.09;13.07;37;250;157;38.15;5.24;-6;-12;
2641;42.8522;2.2877;RCP4.5;H1;580.64;3282.55;9.8;41;256;152;38.81;4.47;-7;-10;
2642;42.8522;2.3854;RCP4.5;H1;572.13;3325.8;9.77;41;253;157;48.87;4.44;-6;-9;
2643;42.8521;2.4831;RCP4.5;H1;531.56;3587.6;12.9;36;240;161;32.38;5.3;-5;-10;
2644;42.8519;2.5807;RCP4.5;H1;511.34;3775.12;14.93;33;235;165;37.61;5.56;-5;-5;
2645;42.8516;2.6784;RCP4.5;H1;495.67;4000.41;19.6;30;231;169;32.4;7.17;-5;-3;
2646;42.8513;2.776;RCP4.5;H1;426.87;4244.18;17.73;26;228;186;38.13;6.1;-4;0;
2647;42.8508;2.8737;RCP4.5;H1;419.65;4421.84;20.77;25;224;185;40.27;6.97;-3;0;
2648;42.8503;2.9714;RCP4.5;H1;404.74;4581.98;24.63;24;224;185;39.53;7.46;-2;0;
2711;42.637;9.1072;RCP4.5;H1;357.38;4558.78;19.07;22;226;198;-21.09;6.8;-2;18;
2712;42.6308;9.2042;RCP4.5;H1;434.1;3933.5;8.93;29;240;197;-34.09;3.86;-4;7;
2713;42.6245;9.3011;RCP4.5;H1;386.27;4583.5;18.5;22;227;203;-17.29;6.7;-2;21;
2714;42.6181;9.398;RCP4.5;H1;497.39;4283.08;15.3;25;225;197;-5.48;6.6;-4;-2;
2754;42.8824;-0.6444;RCP4.5;H1;945.1;2035.79;0.23;84;312;132;-76.14;0.2;-10;-10;
2755;42.8851;-0.5467;RCP4.5;H1;911.61;2217.25;0.47;75;308;136;-74.15;0.4;-10;-9;
2756;42.8877;-0.4491;RCP4.5;H1;960.87;1860.94;0.07;94;315;132;-78.37;0;-13;-9;
2757;42.8902;-0.3514;RCP4.5;H1;934.87;1418.67;0;119;324;116;-51.68;0;-14;-12;
2758;42.8926;-0.2537;RCP4.5;H1;859.49;1623.34;0;109;323;119;-20.04;0;-11;-9;
2759;42.895;-0.156;RCP4.5;H1;719.26;1718.33;0;102;321;124;-19.49;0;-13;-8;
2760;42.8972;-0.0584;RCP4.5;H1;655.45;2268.75;1.57;77;297;132;-24.11;1.07;-10;-9;
2761;42.8993;0.0393;RCP4.5;H1;739.74;1829.35;0;93;318;124;3.26;0;-12;-6;
2762;42.9014;0.137;RCP4.5;H1;826.39;1311.63;0;126;329;110;8;0;-14;-11;
2763;42.9034;0.2348;RCP4.5;H1;771.47;1573.61;0.2;113;321;118;-7.57;0;-12;-10;
2764;42.9052;0.3325;RCP4.5;H1;618.66;2626.83;3.93;61;302;138;5.56;2.56;-9;-4;
2765;42.907;0.4302;RCP4.5;H1;674.95;2297.27;2.17;73;301;125;1.58;1.04;-11;-7;
2766;42.9087;0.5279;RCP4.5;H1;679.35;2501.31;3.93;64;293;128;21.72;1.76;-13;-10;
2767;42.9103;0.6257;RCP4.5;H1;592.83;2837.78;5.8;55;271;144;1.02;2.83;-9;-10;
2768;42.9118;0.7234;RCP4.5;H1;755.54;2790.98;7.07;57;277;129;14.82;3.27;-10;-13;
2769;42.9133;0.8211;RCP4.5;H1;786.8;2636.05;6.03;63;300;134;24.96;3.6;-10;-5;
2770;42.9146;0.9189;RCP4.5;H1;856.64;2915.49;7.83;52;285;141;30.32;4.56;-9;-12;
2771;42.9159;1.0166;RCP4.5;H1;801.39;3183.68;10.87;45;262;142;25.58;4.4;-9;-11;
2772;42.917;1.1144;RCP4.5;H1;874.25;2943.66;8.3;49;277;136;47.01;2.9;-7;-9;
2773;42.9181;1.2122;RCP4.5;H1;816.8;3213.42;11.33;42;268;136;47.44;3.9;-8;-11;
2774;42.9191;1.3099;RCP4.5;H1;858.33;3009.31;9.3;48;272;133;41.87;3.5;-10;-14;
2775;42.92;1.4077;RCP4.5;H1;881.71;2780.72;6.87;57;283;135;33.7;2.74;-9;-4;
2776;42.9208;1.5055;RCP4.5;H1;767.4;2750.08;4.33;55;275;138;34.72;1.96;-10;-11;
2777;42.9215;1.6032;RCP4.5;H1;690.58;3138.22;8;44;261;147;23.13;3.47;-7;-9;
2778;42.9221;1.701;RCP4.5;H1;674.74;3251.52;9.23;41;257;148;23.28;3.8;-7;-11;
2779;42.9227;1.7988;RCP4.5;H1;624.02;3229.29;8.27;41;258;154;33.1;3.97;-7;-8;
2780;42.9231;1.8966;RCP4.5;H1;597.16;3383.86;10.73;39;253;158;33.25;4.76;-6;-8;
2781;42.9235;1.9943;RCP4.5;H1;564.35;3427.38;12.43;39;253;158;34.23;5.36;-6;-9;
2782;42.9237;2.0921;RCP4.5;H1;544.72;3559.15;13.37;36;250;163;31.04;5.04;-7;-9;
2783;42.9239;2.1899;RCP4.5;H1;519;3869.31;17.93;31;238;169;36.95;6.06;-6;-6;
2784;42.924;2.2877;RCP4.5;H1;523.96;3818.72;17.17;32;241;169;37.09;5.77;-6;-7;
2785;42.924;2.3855;RCP4.5;H1;561.99;3464.18;12.57;38;253;158;35.93;5.2;-6;-8;
2786;42.9239;2.4833;RCP4.5;H1;554.68;3371.54;10.7;41;251;157;33.27;5.4;-5;-9;
2787;42.9237;2.581;RCP4.5;H1;534.31;3565.79;12.63;36;241;161;32.61;5.33;-6;-11;
2788;42.9235;2.6788;RCP4.5;H1;527.67;3738.34;14.1;34;237;160;37.07;5.83;-5;-4;
2789;42.9231;2.7766;RCP4.5;H1;434.01;3974.49;16.6;30;230;175;38.53;6.53;-4;-1;
2790;42.9227;2.8744;RCP4.5;H1;441.37;3916.76;15.47;31;229;169;35.55;6.77;-5;-5;
2791;42.9221;2.9722;RCP4.5;H1;401.07;4393.56;25.57;25;223;181;34.13;9.34;-4;0;
2854;42.7086;9.1156;RCP4.5;H1;349.56;4646.63;20.73;21;232;198;-20.74;7.36;-2;21;
2855;42.7023;9.2127;RCP4.5;H1;375.33;4700.74;20.73;21;221;203;-16.97;7.33;-2;10;
2856;42.696;9.3097;RCP4.5;H1;367.68;4781.95;21.9;20;223;210;-16.65;7.57;-2;14;
2857;42.6896;9.4067;RCP4.5;H1;483.69;4288.11;15.67;25;226;203;-19.79;5.97;-3;-6;
2895;42.9486;-0.8436;RCP4.5;H1;1107.53;2330.68;1;68;299;138;-13.13;0.77;-11;-11;
2896;42.9515;-0.7458;RCP4.5;H1;1198.49;1665.99;0.1;104;318;124;-32.27;0;-14;-7;
2897;42.9543;-0.6481;RCP4.5;H1;925.39;2719.56;4;56;295;147;2.31;2.83;-8;-7;
2898;42.9569;-0.5503;RCP4.5;H1;965.8;2393.25;2.07;70;300;137;-16.08;1.44;-9;-10;
2899;42.9595;-0.4525;RCP4.5;H1;976.56;2425.74;2.53;69;299;136;-11.42;1.73;-9;-10;
2900;42.962;-0.3547;RCP4.5;H1;1033.14;2051.86;0.7;86;305;126;-17.05;0.53;-10;-11;
2901;42.9645;-0.2569;RCP4.5;H1;706.22;2259.31;1.9;77;298;128;-2.08;1.07;-12;-7;
2902;42.9668;-0.1591;RCP4.5;H1;674.83;2604.86;3.7;63;283;136;6.28;1.63;-11;-14;
2903;42.969;-0.0613;RCP4.5;H1;634.19;2963.64;6.93;47;276;141;5.12;2.6;-8;-10;
2904;42.9712;0.0365;RCP4.5;H1;758.56;1919.79;0.33;87;311;120;13.5;0.23;-16;-5;
2905;42.9732;0.1343;RCP4.5;H1;723.17;1991.73;0.13;85;315;126;9.2;0;-9;-7;
2906;42.9752;0.2321;RCP4.5;H1;657.92;2565.02;3;62;302;138;2.64;2.03;-9;-6;
2907;42.9771;0.33;RCP4.5;H1;881.97;2605.9;2.77;57;282;137;3.74;1.24;-12;-15;
2908;42.9789;0.4278;RCP4.5;H1;746.49;2755.11;5.4;56;282;134;3.75;2.23;-11;-12;
2909;42.9806;0.5257;RCP4.5;H1;762.43;2902.16;7.67;50;281;133;32.4;3.2;-12;-5;
2910;42.9822;0.6235;RCP4.5;H1;689.52;3278;12.5;41;271;137;16.26;4.5;-8;-14;
2911;42.9837;0.7214;RCP4.5;H1;579.3;3022.26;8.67;47;273;137;9.79;4.17;-7;-16;
2912;42.9851;0.8192;RCP4.5;H1;712.79;3065.2;10.8;47;278;133;14.1;4.03;-8;-13;
2913;42.9865;0.9171;RCP4.5;H1;700.29;3135.17;11.5;45;276;134;13.7;4.03;-9;-13;
2914;42.9877;1.015;RCP4.5;H1;696.9;3125.14;8.9;43;270;138;17.51;3.5;-7;-8;
2915;42.9889;1.1129;RCP4.5;H1;646.13;3469.67;13.77;36;259;137;23.62;4.84;-7;-11;
2916;42.99;1.2108;RCP4.5;H1;653.27;3424.89;13.1;37;261;137;23.85;4.63;-7;-12;
2917;42.9909;1.3086;RCP4.5;H1;665.93;3338.37;11.77;39;264;135;26.59;4.44;-6;-12;
2918;42.9918;1.4065;RCP4.5;H1;663.22;3330.18;12.1;40;266;136;20.95;4.57;-6;-8;
2919;42.9927;1.5044;RCP4.5;H1;664.27;3390.19;11.6;39;257;149;20.76;4.73;-5;-8;
2920;42.9934;1.6023;RCP4.5;H1;624.04;3611.49;14.07;34;246;157;22.4;4.97;-7;-11;
2921;42.994;1.7002;RCP4.5;H1;662.15;3488.18;12.73;36;254;152;29.17;5.06;-7;-5;
2922;42.9945;1.7981;RCP4.5;H1;579.56;3582.76;13.17;35;249;159;32.72;5.2;-6;-5;
2923;42.995;1.896;RCP4.5;H1;564.73;3633.79;14;34;248;164;31.96;5.23;-6;-7;
2924;42.9953;1.9939;RCP4.5;H1;530.92;3748.93;16.57;33;246;168;33.81;5.64;-6;-2;
2925;42.9956;2.0918;RCP4.5;H1;551.29;3628.62;14.9;35;243;161;33.13;5.77;-6;-7;
2926;42.9958;2.1897;RCP4.5;H1;526.97;3838.54;18.43;32;239;168;35.93;6.8;-5;1;
2927;42.9959;2.2876;RCP4.5;H1;538.06;3737.91;16.77;33;240;164;36.38;6.37;-6;-5;
2928;42.9959;2.3855;RCP4.5;H1;578.76;3398.03;11.9;40;254;152;38.63;5.67;-6;-6;
2929;42.9958;2.4834;RCP4.5;H1;544.98;3557.13;13.13;36;242;160;37.03;6.13;-6;-12;
2930;42.9956;2.5813;RCP4.5;H1;523.83;3767.31;15.6;33;234;164;35.88;6.17;-5;-5;
2931;42.9953;2.6792;RCP4.5;H1;518.31;3824.18;16.13;32;235;163;36.01;6.16;-6;-10;
2932;42.995;2.7771;RCP4.5;H1;422.2;4105.24;19.27;28;225;173;35.71;7.54;-5;-5;
2933;42.9945;2.875;RCP4.5;H1;418.96;4143.15;20.03;28;228;174;35.62;7.7;-4;0;
2934;42.994;2.9729;RCP4.5;H1;397.6;4436.92;26.83;25;223;181;34.07;9.46;-4;0;
2999;42.7676;9.3183;RCP4.5;H1;370.95;4747.38;21.23;20;225;204;-16.79;7.16;-2;16;
3000;42.7612;9.4155;RCP4.5;H1;531.72;3870.68;9.47;30;237;192;-20.9;4.64;-6;-6;
3033;43.0047;-1.3367;RCP4.5;H1;1044.32;2821.82;3.3;48;274;145;9.64;1.3;-9;-11;
3036;43.0144;-1.0433;RCP4.5;H1;1120.65;2498.33;1.53;60;282;136;4.05;0.76;-12;-14;
3037;43.0175;-0.9454;RCP4.5;H1;1020.56;3061.36;5.17;43;265;153;17.12;2.47;-9;-9;
3038;43.0204;-0.8475;RCP4.5;H1;1020.63;3024.53;5.63;43;265;144;5.57;2.5;-6;-11;
3039;43.0233;-0.7497;RCP4.5;H1;1094.23;2720.34;3.07;50;288;139;2.11;1.17;-8;-9;
3040;43.0261;-0.6518;RCP4.5;H1;921.92;3100.6;7.43;43;273;142;12;2.93;-7;-13;
3041;43.0288;-0.5539;RCP4.5;H1;998.11;2724.82;4.83;53;285;135;27.01;2.06;-9;-13;
3042;43.0313;-0.456;RCP4.5;H1;975.01;2739.7;5.1;52;287;136;9.03;2.17;-9;-11;
3043;43.0339;-0.3581;RCP4.5;H1;974.54;2443.8;2.67;69;299;137;-12.58;1.84;-8;-9;
3044;43.0363;-0.2602;RCP4.5;H1;960.26;2759.56;3.07;50;270;152;8.67;1.5;-12;-18;
3045;43.0386;-0.1623;RCP4.5;H1;664.51;2663.65;4.03;56;287;133;0.88;1.53;-9;-10;
3046;43.0408;-0.0643;RCP4.5;H1;789.87;3185.66;7.73;41;259;145;10.09;3.2;-8;-15;
3047;43.043;0.0336;RCP4.5;H1;854.1;3014.99;6.13;45;265;144;34.47;2.9;-10;-12;
3048;43.0451;0.1316;RCP4.5;H1;841.65;3085.84;6.73;43;260;149;34.62;3.2;-11;-14;
3049;43.047;0.2295;RCP4.5;H1;809.08;3148.54;7.93;42;267;146;12.04;3.66;-6;-8;
3050;43.0489;0.3275;RCP4.5;H1;780.84;3313.27;9.83;37;263;140;17.49;4.03;-7;-12;
3051;43.0507;0.4254;RCP4.5;H1;680.02;3301.4;12.93;40;266;137;15.74;4.33;-7;-19;
3052;43.0524;0.5234;RCP4.5;H1;645.62;3430.78;14.83;38;271;138;8.25;4.5;-6;-9;
3053;43.054;0.6214;RCP4.5;H1;514.56;3423.71;14.93;39;261;137;5.81;5.13;-6;-14;
3054;43.0555;0.7194;RCP4.5;H1;509.87;3458.96;16;38;261;137;6.14;5.5;-6;-13;
3055;43.057;0.8174;RCP4.5;H1;513.77;3504.32;16.8;37;263;138;13.42;5.3;-6;-12;
3056;43.0583;0.9153;RCP4.5;H1;503.24;3550.06;17.63;37;260;137;9.53;5.73;-6;-14;
3057;43.0596;1.0133;RCP4.5;H1;610.56;3635.94;16.13;34;252;138;13.38;4.7;-6;-14;
3058;43.0607;1.1113;RCP4.5;H1;636.31;3537.85;14.93;35;259;137;23.3;4.76;-6;-8;
3059;43.0618;1.2093;RCP4.5;H1;647.29;3462.15;13.63;36;259;137;23.73;4.8;-7;-11;
3060;43.0628;1.3074;RCP4.5;H1;638.68;3499.07;14.17;36;260;138;24.62;4.8;-6;-10;
3061;43.0637;1.4054;RCP4.5;H1;626.29;3572.73;16.03;35;254;143;20.1;5.96;-6;-12;
3062;43.0645;1.5034;RCP4.5;H1;503.37;3584.75;14.73;35;246;154;16.46;5.5;-6;-12;
3063;43.0652;1.6014;RCP4.5;H1;488.16;3665.48;16.4;34;245;154;8.4;5.9;-6;-5;
3064;43.0659;1.6994;RCP4.5;H1;488.57;3707.05;17.93;33;242;154;13.56;6.66;-7;-11;
3065;43.0664;1.7974;RCP4.5;H1;543.01;3775.62;17.03;32;243;159;20.06;5.7;-6;-12;
3066;43.0668;1.8955;RCP4.5;H1;546.41;3771.14;17.33;32;242;155;30.07;6.16;-6;-9;
3067;43.0672;1.9935;RCP4.5;H1;475.61;3607.86;13.77;35;243;159;28.12;5.4;-6;-7;
3068;43.0675;2.0915;RCP4.5;H1;471.24;3718.79;16.2;34;241;160;32.58;6.37;-6;-4;
3069;43.0677;2.1895;RCP4.5;H1;453.6;3954.9;21.1;31;235;163;34.29;7.63;-5;-9;
3070;43.0677;2.2876;RCP4.5;H1;461.6;3887.93;19.93;32;237;163;34.91;7.16;-5;-7;
3071;43.0677;2.3856;RCP4.5;H1;499.36;3593.21;13.67;36;245;162;38.31;6.14;-6;-12;
3072;43.0677;2.4836;RCP4.5;H1;471.65;3689.03;14.13;35;236;167;33.77;6.43;-5;-9;
3073;43.0675;2.5816;RCP4.5;H1;441.04;4017.95;19.87;30;230;170;32.31;7.57;-5;-5;
3074;43.0672;2.6797;RCP4.5;H1;434.79;4087.74;20.97;29;232;176;32.99;7.7;-4;0;
3075;43.0669;2.7777;RCP4.5;H1;419.93;4132.01;19.63;28;229;174;35.7;7.46;-4;1;
3076;43.0664;2.8757;RCP4.5;H1;407.78;4278.15;22.47;26;225;179;35.35;7.7;-4;-1;
3077;43.0659;2.9737;RCP4.5;H1;388.05;4519.05;28.9;24;225;180;34.98;9.13;-4;7;
