#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h24 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     ATAV : Ecart de tempÃ©rature moyenne journaliÃ¨re (Â°C)
#     ATXAV : Ecart de tempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
#-----------------------------------------------------------------------------
2566;42.5776;8.9052;RCP8.5;H1;3;23.36;26.69;1.39;1.31;
2567;42.5716;9.002;RCP8.5;H1;3;22.08;25.18;1.46;1.42;
2568;42.5654;9.0989;RCP8.5;H1;3;22.2;25.33;1.52;1.51;
2569;42.5592;9.1957;RCP8.5;H1;3;20.66;23.22;1.59;1.53;
2570;42.5529;9.2925;RCP8.5;H1;3;21.3;23.85;1.74;1.74;
2571;42.5465;9.3892;RCP8.5;H1;3;22.99;27;1.78;1.93;
2572;42.54;9.486;RCP8.5;H1;3;24.81;28.01;1.38;1.35;
2611;42.8106;-0.6407;RCP8.5;H1;3;13.32;16.19;0;0;
2612;42.8133;-0.5431;RCP8.5;H1;3;14.49;17.94;1.61;1.89;
2613;42.8159;-0.4456;RCP8.5;H1;3;13.11;16.09;1.59;1.8;
2614;42.8184;-0.3481;RCP8.5;H1;3;13.04;15.88;1.96;2.16;
2615;42.8208;-0.2505;RCP8.5;H1;3;10.94;13.61;1.86;2.16;
2616;42.8231;-0.1529;RCP8.5;H1;3;12.48;15.32;2.18;2.47;
2617;42.8254;-0.0554;RCP8.5;H1;3;12.74;15.6;1.82;2.02;
2618;42.8275;0.0422;RCP8.5;H1;3;14.16;17.41;2.08;2.38;
2619;42.8296;0.1398;RCP8.5;H1;3;11.15;13.71;2.01;2.19;
2620;42.8315;0.2374;RCP8.5;H1;3;13.05;16.02;1.55;1.74;
2621;42.8334;0.335;RCP8.5;H1;3;17.22;21.82;1.58;1.91;
2622;42.8352;0.4326;RCP8.5;H1;3;15.64;19.49;1.4;1.48;
2623;42.8369;0.5302;RCP8.5;H1;3;15.52;19.69;1.15;1.23;
2624;42.8385;0.6278;RCP8.5;H1;3;16.69;21.22;1.14;1.26;
2625;42.84;0.7254;RCP8.5;H1;3;17.4;22.08;0;0;
2626;42.8414;0.823;RCP8.5;H1;3;14.56;18.28;1.31;1.43;
2627;42.8428;0.9206;RCP8.5;H1;3;15.13;19.21;1.29;1.44;
2628;42.844;1.0183;RCP8.5;H1;3;16.31;20.79;1.06;1.19;
2629;42.8452;1.1159;RCP8.5;H1;3;15.65;19.9;1.22;1.31;
2630;42.8463;1.2136;RCP8.5;H1;3;18.73;23.56;1.16;1.34;
2631;42.8472;1.3112;RCP8.5;H1;3;17.82;22.51;1.17;1.29;
2632;42.8481;1.4088;RCP8.5;H1;3;16.19;20.54;1.18;1.26;
2633;42.8489;1.5065;RCP8.5;H1;3;17.29;21.62;1.16;1.23;
2634;42.8497;1.6041;RCP8.5;H1;3;19.85;24.33;1.07;1.16;
2635;42.8503;1.7018;RCP8.5;H1;3;16.61;20.69;1.18;1.2;
2636;42.8508;1.7995;RCP8.5;H1;3;16.14;20.12;1.17;1.17;
2637;42.8513;1.8971;RCP8.5;H1;3;18.31;22.72;1.05;1.15;
2638;42.8516;1.9948;RCP8.5;H1;3;18.2;21.97;1.06;1.17;
2639;42.8519;2.0924;RCP8.5;H1;3;18.81;22.6;1.31;1.39;
2640;42.8521;2.1901;RCP8.5;H1;3;20.72;25;1.32;1.46;
2641;42.8522;2.2877;RCP8.5;H1;3;19.88;23.9;1.36;1.46;
2642;42.8522;2.3854;RCP8.5;H1;3;20.2;24.13;1.36;1.52;
2643;42.8521;2.4831;RCP8.5;H1;3;21.22;25.37;1.39;1.61;
2644;42.8519;2.5807;RCP8.5;H1;3;22.03;26.21;1.49;1.65;
2645;42.8516;2.6784;RCP8.5;H1;3;22.94;27.29;1.54;1.72;
2646;42.8513;2.776;RCP8.5;H1;3;23.41;26.96;1.42;1.47;
2647;42.8508;2.8737;RCP8.5;H1;3;24.06;27.76;1.45;1.57;
2648;42.8503;2.9714;RCP8.5;H1;3;24.61;28.41;1.43;1.54;
2649;42.8497;3.069;RCP8.5;H1;3;24.99;28.89;0;0;
2709;42.6492;8.9133;RCP8.5;H1;3;24.49;27.8;0;0;
2710;42.6431;9.0103;RCP8.5;H1;3;24.41;27.65;0;0;
2711;42.637;9.1072;RCP8.5;H1;3;23.89;27.11;1.44;1.27;
2712;42.6308;9.2042;RCP8.5;H1;3;22.23;25.08;1.64;1.57;
2713;42.6245;9.3011;RCP8.5;H1;3;24.11;27.34;1.5;1.44;
2714;42.6181;9.398;RCP8.5;H1;3;23.61;27.12;1.75;1.9;
2715;42.6116;9.4948;RCP8.5;H1;3;24.87;28.04;0;0;
2753;42.8797;-0.742;RCP8.5;H1;3;14.11;17.23;0;0;
2754;42.8824;-0.6444;RCP8.5;H1;3;15.15;18.65;1.72;2.04;
2755;42.8851;-0.5467;RCP8.5;H1;3;15.75;19.46;1.66;1.99;
2756;42.8877;-0.4491;RCP8.5;H1;3;14.38;17.61;1.63;1.9;
2757;42.8902;-0.3514;RCP8.5;H1;3;13.11;15.96;1.97;2.16;
2758;42.8926;-0.2537;RCP8.5;H1;3;13.94;17.28;1.93;2.33;
2759;42.895;-0.156;RCP8.5;H1;3;14.29;17.75;1.96;2.39;
2760;42.8972;-0.0584;RCP8.5;H1;3;15.65;19.56;1.33;1.5;
2761;42.8993;0.0393;RCP8.5;H1;3;14.88;18.43;2.06;2.4;
2762;42.9014;0.137;RCP8.5;H1;3;12.64;15.45;2.02;2.25;
2763;42.9034;0.2348;RCP8.5;H1;3;13.07;16.07;1.43;1.61;
2764;42.9052;0.3325;RCP8.5;H1;3;17.21;21.84;1.44;1.75;
2765;42.907;0.4302;RCP8.5;H1;3;15.76;19.64;1.22;1.26;
2766;42.9087;0.5279;RCP8.5;H1;3;16.31;20.53;0.96;1.06;
2767;42.9103;0.6257;RCP8.5;H1;3;17.49;21.59;1.13;1.28;
2768;42.9118;0.7234;RCP8.5;H1;3;17.69;22.41;1.21;1.31;
2769;42.9133;0.8211;RCP8.5;H1;3;17.17;21.91;1.3;1.5;
2770;42.9146;0.9189;RCP8.5;H1;3;18.1;22.89;1.27;1.47;
2771;42.9159;1.0166;RCP8.5;H1;3;18.75;23.61;1;1.19;
2772;42.917;1.1144;RCP8.5;H1;3;18.24;22.91;1.13;1.2;
2773;42.9181;1.2122;RCP8.5;H1;3;19.07;23.89;1.08;1.19;
2774;42.9191;1.3099;RCP8.5;H1;3;18.34;23.01;1.07;1.12;
2775;42.92;1.4077;RCP8.5;H1;3;17.48;22.15;1.03;1.13;
2776;42.9208;1.5055;RCP8.5;H1;3;17.25;20.94;1.02;1.11;
2777;42.9215;1.6032;RCP8.5;H1;3;18.81;22.74;1.11;1.22;
2778;42.9221;1.701;RCP8.5;H1;3;19.2;23.25;1.09;1.21;
2779;42.9227;1.7988;RCP8.5;H1;3;19.31;22.97;1.21;1.29;
2780;42.9231;1.8966;RCP8.5;H1;3;19.95;23.81;1.25;1.33;
2781;42.9235;1.9943;RCP8.5;H1;3;20.27;24.47;1.21;1.33;
2782;42.9237;2.0921;RCP8.5;H1;3;20.8;25.1;1.23;1.37;
2783;42.9239;2.1899;RCP8.5;H1;3;22.05;26.49;1.28;1.42;
2784;42.924;2.2877;RCP8.5;H1;3;21.86;26.28;1.28;1.43;
2785;42.924;2.3855;RCP8.5;H1;3;20.57;24.92;1.35;1.58;
2786;42.9239;2.4833;RCP8.5;H1;3;20.39;24.43;1.41;1.62;
2787;42.9237;2.581;RCP8.5;H1;3;21.13;25.28;1.39;1.61;
2788;42.9235;2.6788;RCP8.5;H1;3;21.9;26.11;1.52;1.73;
2789;42.9231;2.7766;RCP8.5;H1;3;22.68;26.65;1.49;1.65;
2790;42.9227;2.8744;RCP8.5;H1;3;22.56;26.5;1.59;1.82;
2791;42.9221;2.9722;RCP8.5;H1;3;24.12;28.34;1.44;1.63;
2792;42.9215;3.0699;RCP8.5;H1;3;24.66;29.01;0;0;
2853;42.7147;9.0185;RCP8.5;H1;3;24.69;27.94;0;0;
2854;42.7086;9.1156;RCP8.5;H1;3;24.12;27.34;1.41;1.25;
2855;42.7023;9.2127;RCP8.5;H1;3;24.42;27.63;1.47;1.38;
2856;42.696;9.3097;RCP8.5;H1;3;24.64;27.85;1.46;1.34;
2857;42.6896;9.4067;RCP8.5;H1;3;23.53;26.92;1.64;1.64;
2893;42.9426;-1.039;RCP8.5;H1;3;16.42;19.49;0;0;
2894;42.9457;-0.9413;RCP8.5;H1;3;15.55;18.43;0;0;
2895;42.9486;-0.8436;RCP8.5;H1;3;15.48;18.4;1.4;1.6;
2896;42.9515;-0.7458;RCP8.5;H1;3;12.97;15.28;1.42;1.56;
2897;42.9543;-0.6481;RCP8.5;H1;3;17.22;21.29;1.4;1.68;
2898;42.9569;-0.5503;RCP8.5;H1;3;15.86;19.55;1.22;1.4;
2899;42.9595;-0.4525;RCP8.5;H1;3;16.01;19.67;1.26;1.39;
2900;42.962;-0.3547;RCP8.5;H1;3;14.61;17.87;1.25;1.36;
2901;42.9645;-0.2569;RCP8.5;H1;3;15.24;19.06;0.97;1.06;
2902;42.9668;-0.1591;RCP8.5;H1;3;16.47;20.64;0.97;1.08;
2903;42.969;-0.0613;RCP8.5;H1;3;17.79;22.07;1.01;1.08;
2904;42.9712;0.0365;RCP8.5;H1;3;14.04;17.39;1;1.06;
2905;42.9732;0.1343;RCP8.5;H1;3;15.52;19.39;2.06;2.44;
2906;42.9752;0.2321;RCP8.5;H1;3;16.85;21.19;1.42;1.71;
2907;42.9771;0.33;RCP8.5;H1;3;16.54;20.05;1.21;1.26;
2908;42.9789;0.4278;RCP8.5;H1;3;17.37;21.72;1.18;1.29;
2909;42.9806;0.5257;RCP8.5;H1;3;17.65;22.18;0.96;1.09;
2910;42.9822;0.6235;RCP8.5;H1;3;19.02;23.94;0.98;1.16;
2911;42.9837;0.7214;RCP8.5;H1;3;18.13;22.43;1.02;1.17;
2912;42.9851;0.8192;RCP8.5;H1;3;18.49;23.43;1.05;1.2;
2913;42.9865;0.9171;RCP8.5;H1;3;18.71;23.71;1.03;1.22;
2914;42.9877;1.015;RCP8.5;H1;3;18.62;22.87;1.14;1.25;
2915;42.9889;1.1129;RCP8.5;H1;3;19.86;24.46;1.09;1.24;
2916;42.99;1.2108;RCP8.5;H1;3;19.68;24.24;1.1;1.24;
2917;42.9909;1.3086;RCP8.5;H1;3;19.29;23.8;1.08;1.23;
2918;42.9918;1.4065;RCP8.5;H1;3;19.3;23.82;1.13;1.3;
2919;42.9927;1.5044;RCP8.5;H1;3;19.73;23.99;1.1;1.27;
2920;42.9934;1.6023;RCP8.5;H1;3;20.51;24.9;1.05;1.19;
2921;42.994;1.7002;RCP8.5;H1;3;20.12;24.41;1.14;1.28;
2922;42.9945;1.7981;RCP8.5;H1;3;20.66;24.75;1.15;1.25;
2923;42.995;1.896;RCP8.5;H1;3;20.93;25.08;1.2;1.3;
2924;42.9953;1.9939;RCP8.5;H1;3;21.47;25.84;1.16;1.3;
2925;42.9956;2.0918;RCP8.5;H1;3;21.14;25.44;1.29;1.41;
2926;42.9958;2.1897;RCP8.5;H1;3;21.88;26.32;1.22;1.38;
2927;42.9959;2.2876;RCP8.5;H1;3;21.5;25.89;1.23;1.39;
2928;42.9959;2.3855;RCP8.5;H1;3;20.27;24.51;1.32;1.52;
2929;42.9958;2.4834;RCP8.5;H1;3;21.08;25.22;1.39;1.6;
2930;42.9956;2.5813;RCP8.5;H1;3;21.9;26.15;1.38;1.61;
2931;42.9953;2.6792;RCP8.5;H1;3;22.27;26.57;1.53;1.77;
2932;42.995;2.7771;RCP8.5;H1;3;23.17;27.26;1.47;1.7;
2933;42.9945;2.875;RCP8.5;H1;3;23.29;27.39;1.46;1.68;
2934;42.994;2.9729;RCP8.5;H1;3;24.26;28.5;1.43;1.61;
2935;42.9934;3.0708;RCP8.5;H1;3;24.67;29.02;0;0;
2999;42.7676;9.3183;RCP8.5;H1;3;24.55;27.76;1.46;1.36;
3000;42.7612;9.4155;RCP8.5;H1;3;22.26;25.18;1.73;1.72;
3032;43.0013;-1.4345;RCP8.5;H1;3;17.05;20.25;0;0;
3033;43.0047;-1.3367;RCP8.5;H1;3;16.86;20.03;0.98;1.05;
3034;43.0081;-1.2389;RCP8.5;H1;3;16.6;19.7;0;0;
3035;43.0113;-1.1411;RCP8.5;H1;3;16.68;19.8;0;0;
3036;43.0144;-1.0433;RCP8.5;H1;3;15.72;18.67;1;1.08;
3037;43.0175;-0.9454;RCP8.5;H1;3;17.53;20.92;0.95;1.05;
3038;43.0204;-0.8475;RCP8.5;H1;3;17.55;20.92;0.96;1.02;
3039;43.0233;-0.7497;RCP8.5;H1;3;16.67;19.77;1.05;1.09;
3040;43.0261;-0.6518;RCP8.5;H1;3;18.23;22.32;0.99;1.09;
3041;43.0288;-0.5539;RCP8.5;H1;3;16.91;20.81;0.95;1.04;
3042;43.0313;-0.456;RCP8.5;H1;3;17.01;20.92;0.98;1.07;
3043;43.0339;-0.3581;RCP8.5;H1;3;16.07;19.76;1.26;1.4;
3044;43.0363;-0.2602;RCP8.5;H1;3;16.5;19.6;1.01;1.09;
3045;43.0386;-0.1623;RCP8.5;H1;3;16.85;20.99;1.02;1.08;
3046;43.0408;-0.0643;RCP8.5;H1;3;18.32;22.26;0.99;1.09;
3047;43.043;0.0336;RCP8.5;H1;3;17.63;21.46;0.98;1.1;
3048;43.0451;0.1316;RCP8.5;H1;3;17.87;21.74;0.98;1.1;
3049;43.047;0.2295;RCP8.5;H1;3;18.18;22.17;0.94;1.11;
3050;43.0489;0.3275;RCP8.5;H1;3;18.9;23;1.08;1.21;
3051;43.0507;0.4254;RCP8.5;H1;3;19.23;24.18;1.08;1.26;
3052;43.0524;0.5234;RCP8.5;H1;3;19.61;24.65;0.95;1.15;
3053;43.054;0.6214;RCP8.5;H1;3;19.81;24.64;1.11;1.29;
3054;43.0555;0.7194;RCP8.5;H1;3;19.96;24.84;1.1;1.28;
3055;43.057;0.8174;RCP8.5;H1;3;20.19;25.15;1.11;1.31;
3056;43.0583;0.9153;RCP8.5;H1;3;20.44;25.45;1.16;1.34;
3057;43.0596;1.0133;RCP8.5;H1;3;20.55;25.31;1.1;1.25;
3058;43.0607;1.1113;RCP8.5;H1;3;20.13;24.79;1.08;1.23;
3059;43.0618;1.2093;RCP8.5;H1;3;19.83;24.42;1.1;1.24;
3060;43.0628;1.3074;RCP8.5;H1;3;19.92;24.56;1.05;1.21;
3061;43.0637;1.4054;RCP8.5;H1;3;20.25;24.98;1.08;1.27;
3062;43.0645;1.5034;RCP8.5;H1;3;20.52;24.91;1.11;1.28;
3063;43.0652;1.6014;RCP8.5;H1;3;20.97;25.45;1.23;1.35;
3064;43.0659;1.6994;RCP8.5;H1;3;21.18;25.77;1.25;1.41;
3065;43.0664;1.7974;RCP8.5;H1;3;21.57;25.91;1.25;1.35;
3066;43.0668;1.8955;RCP8.5;H1;3;21.57;25.93;1.25;1.38;
3067;43.0672;1.9935;RCP8.5;H1;3;21.13;25.12;1.28;1.39;
3068;43.0675;2.0915;RCP8.5;H1;3;21.56;25.72;1.29;1.42;
3069;43.0677;2.1895;RCP8.5;H1;3;22.46;26.93;1.27;1.44;
3070;43.0677;2.2876;RCP8.5;H1;3;22.21;26.62;1.29;1.46;
3071;43.0677;2.3856;RCP8.5;H1;3;21.17;25.21;1.41;1.6;
3072;43.0677;2.4836;RCP8.5;H1;3;21.65;25.57;1.43;1.63;
3073;43.0675;2.5816;RCP8.5;H1;3;22.86;27.1;1.36;1.56;
3074;43.0672;2.6797;RCP8.5;H1;3;23.25;27.54;1.48;1.68;
3075;43.0669;2.7777;RCP8.5;H1;3;23.26;27.35;1.47;1.68;
3076;43.0664;2.8757;RCP8.5;H1;3;23.72;27.88;1.42;1.62;
3077;43.0659;2.9737;RCP8.5;H1;3;24.51;28.83;1.36;1.54;
3078;43.0652;3.0718;RCP8.5;H1;3;24.75;29.13;1.49;1.69;
3109;43.0014;6.1077;RCP8.5;H1;3;24.1;28.13;0;0;
3110;42.9979;6.2055;RCP8.5;H1;3;24.12;28.12;0;0;
3112;42.9906;6.4011;RCP8.5;H1;3;24.46;29.29;0;0;
3142;42.8392;9.327;RCP8.5;H1;3;23.99;27.22;1.52;1.46;
3143;42.8327;9.4242;RCP8.5;H1;3;22.57;25.56;1.7;1.69;
3175;43.0731;-1.4392;RCP8.5;H1;3;18.27;21.85;0.91;0.97;
3176;43.0765;-1.3413;RCP8.5;H1;3;17.84;21.33;0.87;0.96;
3177;43.0799;-1.2434;RCP8.5;H1;3;17.79;21.2;1;1.06;
3178;43.0831;-1.1454;RCP8.5;H1;3;18.5;22.14;0.98;1.04;
3179;43.0862;-1.0475;RCP8.5;H1;3;17.05;20.29;0.95;1.02;
3180;43.0893;-0.9495;RCP8.5;H1;3;18.43;22.1;0.91;1;
3181;43.0922;-0.8515;RCP8.5;H1;3;19.26;23.19;0.87;0.99;
3182;43.0951;-0.7535;RCP8.5;H1;3;19.07;22.86;0.94;1.04;
3183;43.0979;-0.6555;RCP8.5;H1;3;19.14;23.09;0.94;1.07;
3184;43.1006;-0.5575;RCP8.5;H1;3;19.13;23.25;0.9;1;
3185;43.1032;-0.4595;RCP8.5;H1;3;18.55;22.28;0.95;1.05;
3186;43.1057;-0.3615;RCP8.5;H1;3;18.89;22.76;0.92;1.04;
3187;43.1081;-0.2634;RCP8.5;H1;3;19.35;23.4;0.94;1.08;
3188;43.1104;-0.1654;RCP8.5;H1;3;19.1;22.99;0.98;1.08;
3189;43.1127;-0.0673;RCP8.5;H1;3;19.43;23.62;0.97;1.09;
3190;43.1148;0.0307;RCP8.5;H1;3;19.45;23.68;0.93;1.07;
3191;43.1169;0.1288;RCP8.5;H1;3;19.33;23.53;0.94;1.07;
3192;43.1189;0.2269;RCP8.5;H1;3;19.79;24.07;1.01;1.15;
3193;43.1208;0.325;RCP8.5;H1;3;19.38;23.5;1.11;1.24;
3194;43.1226;0.4231;RCP8.5;H1;3;19.24;23.29;1.13;1.26;
3195;43.1243;0.5211;RCP8.5;H1;3;19.37;23.58;0.98;1.14;
3196;43.1259;0.6192;RCP8.5;H1;3;19.88;24.24;1.1;1.23;
3197;43.1274;0.7173;RCP8.5;H1;3;20.31;25.31;1.09;1.28;
3198;43.1288;0.8155;RCP8.5;H1;3;20.5;25.58;1.11;1.31;
3199;43.1302;0.9136;RCP8.5;H1;3;20.75;25.88;1.16;1.35;
3200;43.1314;1.0117;RCP8.5;H1;3;20.57;25.63;1.16;1.34;
3201;43.1326;1.1098;RCP8.5;H1;3;20.52;25.3;1.08;1.25;
3202;43.1337;1.2079;RCP8.5;H1;3;20.43;25.45;1.15;1.33;
3203;43.1347;1.3061;RCP8.5;H1;3;21.41;26.12;1.18;1.33;
3204;43.1356;1.4042;RCP8.5;H1;3;21.41;26.13;1.21;1.39;
3205;43.1364;1.5023;RCP8.5;H1;3;21.25;25.89;1.22;1.38;
3206;43.1371;1.6005;RCP8.5;H1;3;21.52;26.31;1.23;1.42;
3207;43.1377;1.6986;RCP8.5;H1;3;21.68;26.54;1.23;1.46;
3208;43.1383;1.7968;RCP8.5;H1;3;21.57;25.78;1.26;1.41;
3209;43.1387;1.8949;RCP8.5;H1;3;21.44;25.62;1.26;1.44;
3210;43.1391;1.9931;RCP8.5;H1;3;21.59;25.77;1.28;1.42;
3211;43.1393;2.0912;RCP8.5;H1;3;22.23;26.61;1.26;1.39;
3212;43.1395;2.1894;RCP8.5;H1;3;22.14;26.53;1.29;1.46;
3213;43.1396;2.2875;RCP8.5;H1;3;22.63;27.13;1.26;1.41;
3214;43.1396;2.3857;RCP8.5;H1;3;22.18;26.6;1.36;1.57;
3215;43.1395;2.4838;RCP8.5;H1;3;22.05;26.45;1.45;1.69;
3216;43.1394;2.5819;RCP8.5;H1;3;22.76;26.97;1.44;1.65;
3217;43.1391;2.6801;RCP8.5;H1;3;23.71;28.12;1.44;1.63;
3218;43.1387;2.7782;RCP8.5;H1;3;23.94;28.43;1.47;1.68;
3219;43.1383;2.8764;RCP8.5;H1;3;23.97;28.15;1.41;1.57;
3220;43.1377;2.9745;RCP8.5;H1;3;24.36;28.61;1.46;1.63;
3221;43.1371;3.0727;RCP8.5;H1;3;24.46;28.77;1.5;1.71;
3222;43.1364;3.1708;RCP8.5;H1;3;24.74;29.11;0;0;
3249;43.0831;5.8186;RCP8.5;H1;3;24.74;28.84;1.42;1.56;
3250;43.0799;5.9165;RCP8.5;H1;3;24.9;29.15;0;0;
3251;43.0766;6.0145;RCP8.5;H1;3;24.07;28.08;1.47;1.56;
3252;43.0732;6.1124;RCP8.5;H1;3;24.06;28.06;1.47;1.56;
3254;43.0661;6.3082;RCP8.5;H1;3;24.1;28.13;0;0;
3256;43.0587;6.504;RCP8.5;H1;3;24.49;29.32;0;0;
3285;42.9107;9.3357;RCP8.5;H1;3;24.3;27.74;1.53;1.48;
3286;42.9043;9.433;RCP8.5;H1;3;24.06;27.49;1.56;1.53;
3318;43.1449;-1.444;RCP8.5;H1;3;18.62;22.3;0;0;
3319;43.1483;-1.3459;RCP8.5;H1;3;18.97;22.86;0.84;0.93;
3320;43.1517;-1.2479;RCP8.5;H1;3;20.04;24.35;0.91;1.02;
3321;43.1549;-1.1498;RCP8.5;H1;3;19.27;23.16;0.92;1.02;
3322;43.158;-1.0517;RCP8.5;H1;3;18.61;22.35;0.9;1;
3323;43.1611;-0.9536;RCP8.5;H1;3;19.32;23.24;0.95;1.07;
3324;43.164;-0.8555;RCP8.5;H1;3;19.44;23.43;0.95;1.07;
3325;43.1669;-0.7574;RCP8.5;H1;3;19.62;23.65;1.03;1.14;
3326;43.1697;-0.6593;RCP8.5;H1;3;20.37;24.77;1.01;1.14;
3327;43.1724;-0.5611;RCP8.5;H1;3;20.23;24.66;0.93;1.09;
3328;43.175;-0.463;RCP8.5;H1;3;20.04;24.37;1;1.16;
3329;43.1775;-0.3648;RCP8.5;H1;3;20.02;24.35;0.99;1.16;
3330;43.1799;-0.2667;RCP8.5;H1;3;20.37;24.79;1.02;1.17;
3331;43.1823;-0.1685;RCP8.5;H1;3;19.91;24.16;1.02;1.18;
3332;43.1845;-0.0703;RCP8.5;H1;3;19.54;23.25;1.11;1.22;
3333;43.1867;0.0279;RCP8.5;H1;3;20.14;24.53;0.91;1.05;
3334;43.1888;0.126;RCP8.5;H1;3;20.08;24.43;1;1.15;
3335;43.1907;0.2242;RCP8.5;H1;3;20.25;24.87;1.03;1.16;
3336;43.1926;0.3224;RCP8.5;H1;3;19.84;24.17;1.09;1.22;
3337;43.1944;0.4207;RCP8.5;H1;3;19.83;24.16;1.09;1.23;
3338;43.1961;0.5189;RCP8.5;H1;3;19.8;24.18;1.05;1.23;
3339;43.1977;0.6171;RCP8.5;H1;3;19.99;24.42;1.1;1.27;
3340;43.1993;0.7153;RCP8.5;H1;3;20.43;25.5;1.11;1.34;
3341;43.2007;0.8136;RCP8.5;H1;3;20.59;25.69;1.14;1.34;
3342;43.2021;0.9118;RCP8.5;H1;3;20.6;25.66;1.21;1.4;
3343;43.2033;1.01;RCP8.5;H1;3;21.01;26.23;1.2;1.39;
3344;43.2045;1.1083;RCP8.5;H1;3;21.19;25.96;1.2;1.33;
3345;43.2056;1.2065;RCP8.5;H1;3;21.22;26;1.23;1.37;
3346;43.2065;1.3048;RCP8.5;H1;3;21.02;25.72;1.24;1.38;
3347;43.2074;1.403;RCP8.5;H1;3;21.73;26.53;1.21;1.37;
3348;43.2083;1.5013;RCP8.5;H1;3;21.51;26.28;1.21;1.39;
3349;43.209;1.5996;RCP8.5;H1;3;21.78;26.62;1.2;1.4;
3350;43.2096;1.6978;RCP8.5;H1;3;21.92;26.79;1.22;1.43;
3351;43.2101;1.7961;RCP8.5;H1;3;21.93;26.28;1.25;1.41;
3352;43.2106;1.8944;RCP8.5;H1;3;21.74;26.04;1.25;1.43;
3353;43.211;1.9926;RCP8.5;H1;3;22.07;26.47;1.27;1.45;
3354;43.2112;2.0909;RCP8.5;H1;3;22.68;27.23;1.22;1.4;
3355;43.2114;2.1892;RCP8.5;H1;3;22.73;27.26;1.31;1.48;
3356;43.2115;2.2874;RCP8.5;H1;3;23.08;27.72;1.34;1.53;
3357;43.2115;2.3857;RCP8.5;H1;3;23.13;27.78;1.34;1.52;
3358;43.2114;2.484;RCP8.5;H1;3;23.35;28.06;1.39;1.58;
3359;43.2112;2.5823;RCP8.5;H1;3;24.03;28.54;1.37;1.54;
3360;43.211;2.6805;RCP8.5;H1;3;24;28.48;1.44;1.62;
3361;43.2106;2.7788;RCP8.5;H1;3;24.27;28.85;1.46;1.65;
3362;43.2102;2.8771;RCP8.5;H1;3;24.27;28.85;1.46;1.65;
3363;43.2096;2.9753;RCP8.5;H1;3;24.55;28.85;1.45;1.62;
3364;43.209;3.0736;RCP8.5;H1;3;24.55;28.87;1.5;1.7;
3365;43.2083;3.1719;RCP8.5;H1;3;24.46;28.77;1.5;1.71;
3366;43.2075;3.2701;RCP8.5;H1;3;24.6;29.03;0;0;
3388;43.167;5.4305;RCP8.5;H1;3;24.7;28.34;0;0;
3389;43.1641;5.5286;RCP8.5;H1;3;24.59;28.23;0;0;
3390;43.1611;5.6268;RCP8.5;H1;3;24.7;28.37;0;0;
3391;43.1581;5.7248;RCP8.5;H1;3;24.65;28.68;1.42;1.55;
3392;43.1549;5.8229;RCP8.5;H1;3;24.1;27.77;1.45;1.55;
3393;43.1517;5.921;RCP8.5;H1;3;24.22;29.26;1.49;1.69;
3394;43.1484;6.0191;RCP8.5;H1;3;24.44;29.73;1.63;1.78;
3395;43.145;6.1171;RCP8.5;H1;3;24.7;30.15;1.61;1.74;
3396;43.1415;6.2152;RCP8.5;H1;3;23.98;27.83;1.49;1.55;
3397;43.1379;6.3132;RCP8.5;H1;3;24.25;28.92;1.52;1.65;
3398;43.1342;6.4112;RCP8.5;H1;3;24.32;29.05;1.52;1.66;
3399;43.1304;6.5092;RCP8.5;H1;3;24.5;29.32;0;0;
3400;43.1266;6.6072;RCP8.5;H1;3;24.51;29.34;0;0;
3428;42.9823;9.3444;RCP8.5;H1;3;24.56;28.03;1.5;1.45;
3429;42.9759;9.4419;RCP8.5;H1;3;24.63;28.1;0;0;
3462;43.2201;-1.3505;RCP8.5;H1;3;19.32;23.36;0.85;0.97;
3463;43.2235;-1.2523;RCP8.5;H1;3;20.2;24.5;0.99;1.09;
3464;43.2267;-1.1541;RCP8.5;H1;3;19.76;23.88;0.99;1.09;
3465;43.2298;-1.0559;RCP8.5;H1;3;20.11;24.26;0.98;1.1;
3466;43.2329;-0.9577;RCP8.5;H1;3;20.16;24.32;1.02;1.15;
3467;43.2359;-0.8595;RCP8.5;H1;3;20.3;24.47;1.01;1.15;
3468;43.2387;-0.7613;RCP8.5;H1;3;20.26;24.43;1.04;1.18;
3469;43.2415;-0.663;RCP8.5;H1;3;20.91;25.4;1.01;1.19;
