#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h29 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : RÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;
#-----------------------------------------------------------------------------
15198;49.1449;-0.6774;REF;REF;3;16.77;20.49;
15199;49.1476;-0.5679;REF;REF;3;16.82;20.54;
15200;49.1502;-0.4584;REF;REF;3;17.07;21.03;
15201;49.1527;-0.3489;REF;REF;3;17.25;21.22;
15202;49.1551;-0.2394;REF;REF;3;17.3;21.26;
15203;49.1574;-0.1298;REF;REF;3;17.3;21.27;
15204;49.1597;-0.0203;REF;REF;3;17.25;21.22;
15205;49.1618;0.0893;REF;REF;3;16.79;20.48;
15206;49.1638;0.1988;REF;REF;3;16.91;20.58;
15207;49.1657;0.3084;REF;REF;3;16.74;20.43;
15208;49.1675;0.418;REF;REF;3;16.97;20.98;
15209;49.1692;0.5276;REF;REF;3;16.9;20.92;
15210;49.1708;0.6372;REF;REF;3;16.99;20.99;
15211;49.1723;0.7468;REF;REF;3;17.18;21.15;
15212;49.1737;0.8564;REF;REF;3;17.54;21.85;
15213;49.175;0.966;REF;REF;3;17.48;21.8;
15214;49.1762;1.0756;REF;REF;3;17.51;21.83;
15215;49.1773;1.1853;REF;REF;3;17.58;21.83;
15216;49.1783;1.2949;REF;REF;3;17.55;21.8;
15217;49.1792;1.4045;REF;REF;3;17.69;21.96;
15218;49.18;1.5142;REF;REF;3;16.98;21.23;
15219;49.1807;1.6238;REF;REF;3;17.24;21.55;
15220;49.1813;1.7334;REF;REF;3;17.62;22;
15221;49.1818;1.8431;REF;REF;3;17.53;21.9;
15222;49.1822;1.9527;REF;REF;3;17.55;21.93;
15223;49.1825;2.0624;REF;REF;3;17.73;22.28;
15224;49.1827;2.172;REF;REF;3;17.68;22.07;
15225;49.1828;2.2817;REF;REF;3;17.92;22.37;
15226;49.1828;2.3913;REF;REF;3;18.49;22.87;
15227;49.1827;2.501;REF;REF;3;18.39;22.76;
15228;49.1825;2.6106;REF;REF;3;18.3;22.67;
15229;49.1822;2.7203;REF;REF;3;18.19;22.55;
15230;49.1818;2.8299;REF;REF;3;18.07;22.43;
15231;49.1813;2.9396;REF;REF;3;17.95;22.32;
15232;49.1807;3.0492;REF;REF;3;17.98;22.35;
15233;49.18;3.1589;REF;REF;3;17.93;22.36;
15234;49.1792;3.2685;REF;REF;3;17.88;22.3;
15235;49.1783;3.3781;REF;REF;3;17.91;22.33;
15236;49.1773;3.4878;REF;REF;3;17.77;22.08;
15237;49.1762;3.5974;REF;REF;3;17.68;21.97;
15238;49.175;3.707;REF;REF;3;17.36;21.81;
15239;49.1737;3.8166;REF;REF;3;17.42;21.88;
15240;49.1723;3.9262;REF;REF;3;17.37;21.83;
15241;49.1708;4.0358;REF;REF;3;17.99;22.26;
15242;49.1692;4.1454;REF;REF;3;18.17;22.5;
15243;49.1675;4.255;REF;REF;3;18.44;22.85;
15244;49.1657;4.3646;REF;REF;3;18;22.54;
15245;49.1638;4.4742;REF;REF;3;17.94;22.44;
15246;49.1618;4.5837;REF;REF;3;17.72;22.11;
15247;49.1597;4.6933;REF;REF;3;17.94;22.48;
15248;49.1575;4.8028;REF;REF;3;18.12;22.72;
15249;49.1552;4.9124;REF;REF;3;17.77;22.27;
15250;49.1528;5.0219;REF;REF;3;17.82;22.03;
15251;49.1503;5.1314;REF;REF;3;17.58;21.72;
15252;49.1477;5.2409;REF;REF;3;17.3;21.34;
15253;49.145;5.3504;REF;REF;3;17.63;21.59;
15254;49.1421;5.4599;REF;REF;3;17.11;20.87;
15255;49.1392;5.5694;REF;REF;3;17.6;21.73;
15256;49.1362;5.6788;REF;REF;3;17.9;22.16;
15257;49.1331;5.7883;REF;REF;3;18.34;22.88;
15258;49.1299;5.8977;REF;REF;3;18.13;22.61;
15259;49.1266;6.0071;REF;REF;3;17.52;21.75;
15260;49.1232;6.1165;REF;REF;3;18.12;22.52;
15261;49.1197;6.2259;REF;REF;3;18.46;22.98;
15262;49.1161;6.3353;REF;REF;3;18.1;22.54;
15263;49.1124;6.4447;REF;REF;3;17.82;22.17;
15264;49.1086;6.554;REF;REF;3;17.35;21.52;
15265;49.1047;6.6633;REF;REF;3;17.51;21.79;
15266;49.1007;6.7726;REF;REF;3;17.68;22;
15267;49.0966;6.8819;REF;REF;3;17.78;22.12;
15268;49.0924;6.9912;REF;REF;3;17.95;22.33;
15269;49.0881;7.1005;REF;REF;3;18;22.4;
15270;49.0837;7.2097;REF;REF;3;17.88;21.52;
15271;49.0792;7.3189;REF;REF;3;17.91;21.58;
15272;49.0746;7.4281;REF;REF;3;17.77;21.33;
15273;49.0699;7.5373;REF;REF;3;17.85;21.47;
15274;49.0651;7.6465;REF;REF;3;18.3;22.25;
15275;49.0602;7.7556;REF;REF;3;18.14;21.96;
15276;49.0552;7.8647;REF;REF;3;18.1;21.9;
15277;49.0501;7.9738;REF;REF;3;19.05;23.12;
15278;49.0449;8.0829;REF;REF;3;19.04;23.06;
15333;49.1915;-1.5583;REF;REF;3;16.74;19.47;
15334;49.195;-1.4488;REF;REF;3;16.38;19.28;
15335;49.1984;-1.3392;REF;REF;3;16.45;19.38;
15336;49.2017;-1.2297;REF;REF;3;16.47;19.4;
15337;49.2049;-1.1201;REF;REF;3;16.95;20.37;
15338;49.208;-1.0105;REF;REF;3;17.11;20.85;
15339;49.211;-0.9009;REF;REF;3;16.88;20.6;
15340;49.2139;-0.7913;REF;REF;3;16.9;20.62;
15341;49.2167;-0.6816;REF;REF;3;16.98;20.7;
15342;49.2194;-0.572;REF;REF;3;17.05;21.01;
15343;49.2221;-0.4623;REF;REF;3;17.11;21.07;
15344;49.2246;-0.3526;REF;REF;3;17.18;21.14;
15345;49.227;-0.243;REF;REF;3;16.79;20.26;
15346;49.2293;-0.1333;REF;REF;3;16.91;20.39;
15347;49.2315;-0.0236;REF;REF;3;17.02;20.98;
15348;49.2336;0.0861;REF;REF;3;16.78;20.47;
15349;49.2356;0.1959;REF;REF;3;16.98;20.65;
15350;49.2375;0.3056;REF;REF;3;16.81;20.49;
15351;49.2393;0.4153;REF;REF;3;17.07;21.06;
15352;49.241;0.5251;REF;REF;3;16.96;20.97;
15353;49.2426;0.6348;REF;REF;3;17.16;21.13;
15354;49.2441;0.7446;REF;REF;3;17.17;21.14;
15355;49.2456;0.8543;REF;REF;3;17.04;21.03;
15356;49.2469;0.9641;REF;REF;3;17.08;21.06;
15357;49.2481;1.0739;REF;REF;3;17.44;21.69;
15358;49.2492;1.1836;REF;REF;3;17.74;22.03;
15359;49.2502;1.2934;REF;REF;3;17.8;22.1;
15360;49.2511;1.4032;REF;REF;3;17.53;21.78;
15361;49.2519;1.513;REF;REF;3;17.14;21.43;
15362;49.2526;1.6228;REF;REF;3;17.23;21.53;
15363;49.2532;1.7326;REF;REF;3;17.82;22.25;
15364;49.2537;1.8424;REF;REF;3;17.68;22.07;
15365;49.2541;1.9522;REF;REF;3;17.73;22.13;
15366;49.2544;2.062;REF;REF;3;17.55;21.93;
15367;49.2546;2.1718;REF;REF;3;17.41;21.76;
15368;49.2547;2.2816;REF;REF;3;17.51;21.88;
15369;49.2547;2.3914;REF;REF;3;17.56;22.15;
15370;49.2546;2.5012;REF;REF;3;18.33;22.7;
15371;49.2544;2.611;REF;REF;3;18.05;22.42;
15372;49.2541;2.7208;REF;REF;3;18.14;22.51;
15373;49.2537;2.8306;REF;REF;3;18.16;22.53;
15374;49.2532;2.9404;REF;REF;3;18.08;22.45;
15375;49.2526;3.0502;REF;REF;3;17.84;22.26;
15376;49.2519;3.16;REF;REF;3;17.76;22.17;
15377;49.2511;3.2698;REF;REF;3;17.78;22.19;
15378;49.2502;3.3796;REF;REF;3;17.46;21.98;
15379;49.2492;3.4894;REF;REF;3;17.57;22.1;
15380;49.2481;3.5991;REF;REF;3;17.81;22.13;
15381;49.2469;3.7089;REF;REF;3;17.65;22.17;
15382;49.2456;3.8187;REF;REF;3;17.7;22.23;
15383;49.2442;3.9284;REF;REF;3;17.9;22.5;
15384;49.2427;4.0382;REF;REF;3;18;22.63;
15385;49.2411;4.1479;REF;REF;3;17.94;22.44;
15386;49.2394;4.2577;REF;REF;3;17.92;22.42;
15387;49.2375;4.3674;REF;REF;3;17.92;22.42;
15388;49.2356;4.4771;REF;REF;3;17.86;22.32;
15389;49.2336;4.5869;REF;REF;3;17.74;22.14;
15390;49.2315;4.6966;REF;REF;3;17.75;21.99;
15391;49.2293;4.8063;REF;REF;3;18.25;22.88;
15392;49.227;4.916;REF;REF;3;17.68;22.14;
15393;49.2246;5.0256;REF;REF;3;17.91;22.16;
15394;49.2221;5.1353;REF;REF;3;17.53;21.64;
15395;49.2195;5.245;REF;REF;3;17.61;21.75;
15396;49.2168;5.3546;REF;REF;3;17.68;21.67;
15397;49.214;5.4643;REF;REF;3;17.22;21.23;
15398;49.2111;5.5739;REF;REF;3;17.86;22.09;
15399;49.2081;5.6835;REF;REF;3;17.86;22.09;
15400;49.2049;5.7931;REF;REF;3;18.18;22.67;
15401;49.2017;5.9027;REF;REF;3;18.22;22.72;
15402;49.1984;6.0122;REF;REF;3;17.76;22.06;
15403;49.195;6.1218;REF;REF;3;18.2;22.66;
15404;49.1915;6.2313;REF;REF;3;18.62;23.19;
15405;49.1879;6.3409;REF;REF;3;17.9;22.29;
15406;49.1842;6.4504;REF;REF;3;18.07;22.48;
15407;49.1804;6.5599;REF;REF;3;17.37;21.54;
15408;49.1765;6.6694;REF;REF;3;17.89;22.25;
15409;49.1725;6.7788;REF;REF;3;17.86;22.22;
15410;49.1683;6.8883;REF;REF;3;17.76;22.1;
15411;49.1641;6.9977;REF;REF;3;17.68;21.99;
15412;49.1598;7.1071;REF;REF;3;17.67;21.98;
15413;49.1554;7.2165;REF;REF;3;18.02;21.76;
15414;49.1509;7.3259;REF;REF;3;18.05;21.81;
15415;49.1463;7.4352;REF;REF;3;17.9;21.57;
15416;49.1416;7.5445;REF;REF;3;17.63;21.1;
15475;49.2596;-1.6735;REF;REF;3;16.8;19.53;
15476;49.2632;-1.5638;REF;REF;3;16.61;19.31;
15477;49.2668;-1.4541;REF;REF;3;16.27;19.15;
15478;49.2702;-1.3444;REF;REF;3;16.49;19.43;
15479;49.2735;-1.2347;REF;REF;3;16.49;19.42;
15480;49.2767;-1.1249;REF;REF;3;16.45;19.38;
15481;49.2798;-1.0152;REF;REF;3;16.79;20.26;
15482;49.2828;-0.9054;REF;REF;3;16.8;20.27;
15483;49.2857;-0.7956;REF;REF;3;16.7;20.16;
15484;49.2886;-0.6858;REF;REF;3;16.68;20.13;
15485;49.2913;-0.576;REF;REF;3;16.74;20.2;
15486;49.2939;-0.4662;REF;REF;3;16.75;20.21;
15487;49.2964;-0.3564;REF;REF;3;16.81;20.28;
15488;49.2988;-0.2466;REF;REF;3;16.92;20.41;
15489;49.3011;-0.1367;REF;REF;3;16.93;20.42;
15490;49.3033;-0.0269;REF;REF;3;16.94;19.98;
15491;49.3054;0.083;REF;REF;3;17.21;20.87;
15492;49.3075;0.1929;REF;REF;3;17.11;20.77;
15493;49.3094;0.3027;REF;REF;3;16.89;20.27;
15494;49.3112;0.4126;REF;REF;3;16.8;20.2;
15495;49.3129;0.5225;REF;REF;3;16.95;20.32;
15496;49.3145;0.6324;REF;REF;3;17.03;20.38;
15497;49.316;0.7423;REF;REF;3;16.82;20.22;
15498;49.3174;0.8523;REF;REF;3;16.98;20.76;
15499;49.3187;0.9622;REF;REF;3;17.18;20.94;
15500;49.3199;1.0721;REF;REF;3;17.5;21.25;
15501;49.321;1.182;REF;REF;3;17.4;21.14;
15502;49.322;1.292;REF;REF;3;17.5;21.74;
15503;49.3229;1.4019;REF;REF;3;17.03;21.29;
15504;49.3238;1.5118;REF;REF;3;17.09;21.36;
15505;49.3245;1.6218;REF;REF;3;17.2;21.49;
15506;49.3251;1.7317;REF;REF;3;17.28;21.59;
15507;49.3256;1.8417;REF;REF;3;17.54;21.92;
15508;49.326;1.9517;REF;REF;3;17.22;21.56;
15509;49.3263;2.0616;REF;REF;3;16.63;20.93;
15510;49.3265;2.1716;REF;REF;3;16.92;21.24;
15511;49.3266;2.2815;REF;REF;3;17.54;22.14;
15512;49.3266;2.3915;REF;REF;3;17.46;22.03;
15513;49.3265;2.5014;REF;REF;3;17.61;22.22;
15514;49.3263;2.6114;REF;REF;3;17.83;22.49;
15515;49.326;2.7213;REF;REF;3;18.47;22.84;
15516;49.3256;2.8313;REF;REF;3;17.85;22.25;
15517;49.3251;2.9413;REF;REF;3;17.55;21.93;
15518;49.3245;3.0512;REF;REF;3;17.47;21.85;
15519;49.3238;3.1611;REF;REF;3;17.57;22.11;
15520;49.323;3.2711;REF;REF;3;17.6;22.14;
15521;49.3221;3.381;REF;REF;3;17.65;22.19;
15522;49.3211;3.491;REF;REF;3;17.67;22.21;
15523;49.3199;3.6009;REF;REF;3;17.74;22.3;
15524;49.3187;3.7108;REF;REF;3;17.77;22.33;
15525;49.3174;3.8207;REF;REF;3;17.77;22.33;
15526;49.316;3.9307;REF;REF;3;17.85;22.43;
15527;49.3145;4.0406;REF;REF;3;18.01;22.64;
15528;49.3129;4.1505;REF;REF;3;18.11;22.7;
15529;49.3112;4.2604;REF;REF;3;18.14;22.73;
15530;49.3094;4.3703;REF;REF;3;17.81;22.23;
15531;49.3075;4.4801;REF;REF;3;17.7;22.08;
15532;49.3055;4.59;REF;REF;3;17.53;21.82;
15533;49.3034;4.6999;REF;REF;3;17.79;22.21;
15534;49.3012;4.8097;REF;REF;3;17.92;22.24;
15535;49.2988;4.9196;REF;REF;3;17.61;21.79;
15536;49.2964;5.0294;REF;REF;3;17.93;22.18;
15537;49.2939;5.1392;REF;REF;3;17.52;21.63;
15538;49.2913;5.249;REF;REF;3;17.75;21.76;
15539;49.2886;5.3588;REF;REF;3;17.26;21.08;
15540;49.2858;5.4686;REF;REF;3;17.54;21.66;
15541;49.2829;5.5784;REF;REF;3;17.81;22.03;
15542;49.2799;5.6882;REF;REF;3;17.63;21.78;
15543;49.2767;5.7979;REF;REF;3;17.76;22.13;
15544;49.2735;5.9077;REF;REF;3;17.91;22.33;
15545;49.2702;6.0174;REF;REF;3;17.64;21.91;
15546;49.2668;6.1271;REF;REF;3;18.49;23.02;
15547;49.2633;6.2368;REF;REF;3;18.58;23.14;
15548;49.2597;6.3465;REF;REF;3;17.86;22.22;
15549;49.256;6.4561;REF;REF;3;18.14;22.58;
15550;49.2521;6.5658;REF;REF;3;17.68;22;
15551;49.2482;6.6754;REF;REF;3;17.98;22.37;
15553;49.2401;6.8946;REF;REF;3;17.98;22.37;
15554;49.2359;7.0042;REF;REF;3;17.99;22.39;
15618;49.3314;-1.6791;REF;REF;3;16.72;19.44;
15619;49.335;-1.5692;REF;REF;3;16.36;19.26;
15620;49.3385;-1.4594;REF;REF;3;16.4;19.31;
15621;49.342;-1.3495;REF;REF;3;16.5;19.43;
15622;49.3453;-1.2397;REF;REF;3;16.39;19.38;
15623;49.3485;-1.1298;REF;REF;3;16.41;19.41;
15624;49.3516;-1.0199;REF;REF;3;16.85;20.33;
15625;49.3546;-0.9099;REF;REF;3;16.77;20.24;
15626;49.3576;-0.8;REF;REF;3;16.82;20.29;
15627;49.3604;-0.6901;REF;REF;3;16.84;20.31;
15628;49.3631;-0.5801;REF;REF;3;16.9;20.38;
15629;49.3657;-0.4701;REF;REF;3;16.92;20.41;
15634;49.3773;0.0798;REF;REF;3;17.2;20.21;
15635;49.3793;0.1899;REF;REF;3;16.76;19.83;
15636;49.3812;0.2999;REF;REF;3;16.99;20.65;
15637;49.383;0.4099;REF;REF;3;17.08;20.43;
15638;49.3847;0.52;REF;REF;3;17.08;20.43;
15639;49.3863;0.63;REF;REF;3;16.85;20.24;
15640;49.3879;0.7401;REF;REF;3;16.8;20.19;
15641;49.3893;0.8502;REF;REF;3;17.07;20.42;
15642;49.3906;0.9602;REF;REF;3;17.39;21.14;
15643;49.3918;1.0703;REF;REF;3;17.49;21.24;
15644;49.3929;1.1804;REF;REF;3;16.95;20.73;
15645;49.3939;1.2905;REF;REF;3;16.91;20.7;
15646;49.3948;1.4006;REF;REF;3;17.42;21.65;
15647;49.3956;1.5107;REF;REF;3;16.89;21.13;
15648;49.3963;1.6208;REF;REF;3;16.94;21.18;
15649;49.3969;1.7309;REF;REF;3;16.32;19.67;
15650;49.3974;1.841;REF;REF;3;16.6;20.91;
15651;49.3978;1.9511;REF;REF;3;16.87;21.19;
15652;49.3981;2.0612;REF;REF;3;17.14;21.48;
15653;49.3983;2.1713;REF;REF;3;17.58;22.18;
15654;49.3984;2.2814;REF;REF;3;17.51;22.1;
15655;49.3984;2.3916;REF;REF;3;17.47;22.05;
15656;49.3983;2.5017;REF;REF;3;17.43;21.99;
15657;49.3981;2.6118;REF;REF;3;17.49;22.07;
15658;49.3978;2.7219;REF;REF;3;17.61;22.22;
15659;49.3974;2.832;REF;REF;3;18.09;22.52;
15660;49.3969;2.9421;REF;REF;3;17.92;22.32;
15661;49.3963;3.0522;REF;REF;3;17.8;22.19;
15662;49.3956;3.1623;REF;REF;3;17.85;22.41;
15663;49.3948;3.2724;REF;REF;3;17.9;22.47;
15664;49.3939;3.3825;REF;REF;3;17.86;22.44;
15665;49.3929;3.4926;REF;REF;3;17.86;22.43;
15666;49.3918;3.6027;REF;REF;3;17.76;22.31;
15667;49.3906;3.7128;REF;REF;3;17.83;22.4;
15668;49.3893;3.8228;REF;REF;3;17.87;22.35;
15669;49.3879;3.9329;REF;REF;3;17.97;22.48;
15670;49.3864;4.043;REF;REF;3;18.37;23.09;
15671;49.3848;4.153;REF;REF;3;18.28;22.95;
15672;49.3831;4.2631;REF;REF;3;17.91;22.4;
15673;49.3812;4.3731;REF;REF;3;17.86;22.31;
15674;49.3793;4.4831;REF;REF;3;17.79;22.21;
15675;49.3773;4.5932;REF;REF;3;17.68;22.05;
15676;49.3752;4.7032;REF;REF;3;17.87;22.33;
15677;49.373;4.8132;REF;REF;3;17.53;21.67;
15678;49.3707;4.9232;REF;REF;3;17.64;21.82;
15679;49.3683;5.0332;REF;REF;3;17.14;21.1;
15680;49.3657;5.1431;REF;REF;3;17.68;21.84;
15681;49.3631;5.2531;REF;REF;3;17.43;21.32;
15682;49.3604;5.3631;REF;REF;3;17.55;21.67;
15683;49.3576;5.473;REF;REF;3;17.82;22.05;
15684;49.3547;5.5829;REF;REF;3;17.75;21.95;
15685;49.3517;5.6929;REF;REF;3;17.46;21.56;
15686;49.3485;5.8028;REF;REF;3;17.38;21.61;
15687;49.3453;5.9127;REF;REF;3;17.41;21.66;
15688;49.342;6.0225;REF;REF;3;17.53;21.77;
15689;49.3386;6.1324;REF;REF;3;18.7;23.29;
15690;49.3351;6.2422;REF;REF;3;18.6;23.16;
15691;49.3315;6.3521;REF;REF;3;17.98;22.37;
15692;49.3277;6.4619;REF;REF;3;17.97;22.35;
15693;49.3239;6.5717;REF;REF;3;18;22.39;
15694;49.32;6.6815;REF;REF;3;17.83;22.18;
15760;49.3995;-1.7947;REF;REF;3;16.59;19.29;
15761;49.4032;-1.6847;REF;REF;3;16.14;19.01;
15762;49.4068;-1.5747;REF;REF;3;16.31;19.21;
15763;49.4103;-1.4647;REF;REF;3;16.42;19.34;
15764;49.4138;-1.3547;REF;REF;3;16.46;19.4;
15765;49.4171;-1.2447;REF;REF;3;16.35;19.33;
15766;49.4203;-1.1346;REF;REF;3;16.44;19.44;
15777;49.4491;0.0767;REF;REF;3;17.48;19.86;
15778;49.4511;0.1868;REF;REF;3;17.45;19.84;
15779;49.4531;0.297;REF;REF;3;17.43;19.82;
15780;49.4549;0.4072;REF;REF;3;17.4;19.79;
15781;49.4566;0.5174;REF;REF;3;17.46;20.79;
15782;49.4582;0.6276;REF;REF;3;17.48;21.24;
15783;49.4597;0.7379;REF;REF;3;17.46;21.21;
15784;49.4611;0.8481;REF;REF;3;17.51;21.27;
15785;49.4624;0.9583;REF;REF;3;17.31;21.06;
15786;49.4636;1.0685;REF;REF;3;17.19;20.95;
15787;49.4648;1.1788;REF;REF;3;16.94;20.72;
15788;49.4658;1.289;REF;REF;3;16.87;20.66;
15789;49.4667;1.3993;REF;REF;3;16.41;19.74;
15790;49.4675;1.5095;REF;REF;3;16.18;19.58;
15791;49.4682;1.6198;REF;REF;3;16.09;19.52;
15792;49.4688;1.73;REF;REF;3;16.47;19.77;
15793;49.4693;1.8403;REF;REF;3;16.91;21.23;
15794;49.4697;1.9506;REF;REF;3;16.88;21.2;
15795;49.47;2.0608;REF;REF;3;17.34;21.9;
15796;49.4702;2.1711;REF;REF;3;17.31;21.86;
15797;49.4703;2.2814;REF;REF;3;17.31;21.86;
15798;49.4703;2.3916;REF;REF;3;17.24;21.77;
15799;49.4702;2.5019;REF;REF;3;17.25;21.79;
15800;49.47;2.6122;REF;REF;3;17.53;22.13;
15801;49.4697;2.7224;REF;REF;3;17.57;22.17;
15802;49.4693;2.8327;REF;REF;3;17.98;22.38;
15803;49.4688;2.9429;REF;REF;3;18;22.41;
15804;49.4682;3.0532;REF;REF;3;17.54;21.92;
15805;49.4675;3.1635;REF;REF;3;17.52;21.94;
15806;49.4667;3.2737;REF;REF;3;17.46;21.88;
15807;49.4658;3.384;REF;REF;3;17.57;22;
15808;49.4648;3.4942;REF;REF;3;17.5;21.92;
15809;49.4637;3.6044;REF;REF;3;17.46;21.88;
15810;49.4624;3.7147;REF;REF;3;17.43;21.84;
15811;49.4611;3.8249;REF;REF;3;17.84;22.31;
15812;49.4597;3.9351;REF;REF;3;17.92;22.41;
15813;49.4582;4.0453;REF;REF;3;18.05;22.61;
15814;49.4566;4.1556;REF;REF;3;18.05;22.61;
15815;49.4549;4.2658;REF;REF;3;17.87;22.33;
15816;49.4531;4.376;REF;REF;3;17.84;22.28;
15817;49.4512;4.4861;REF;REF;3;17.84;22.29;
15818;49.4491;4.5963;REF;REF;3;17.93;22.42;
15819;49.447;4.7065;REF;REF;3;17.92;22.24;
15820;49.4448;4.8167;REF;REF;3;17.51;21.63;
15821;49.4425;4.9268;REF;REF;3;17.39;21.47;
15822;49.4401;5.037;REF;REF;3;16.95;20.85;
15823;49.4376;5.1471;REF;REF;3;17.8;21.84;
15824;49.4349;5.2572;REF;REF;3;17.83;21.89;
15825;49.4322;5.3673;REF;REF;3;17.81;22.03;
15826;49.4294;5.4774;REF;REF;3;17.71;21.72;
15827;49.4265;5.5875;REF;REF;3;17.57;21.54;
15828;49.4235;5.6976;REF;REF;3;17.62;21.96;
15829;49.4203;5.8076;REF;REF;3;17.16;21.23;
15830;49.4171;5.9177;REF;REF;3;16.89;20.7;
15831;49.4138;6.0277;REF;REF;3;17;20.87;
15832;49.4104;6.1377;REF;REF;3;18.31;22.79;
15833;49.4069;6.2477;REF;REF;3;18.8;23.42;
15834;49.4032;6.3577;REF;REF;3;17.98;22.36;
15835;49.3995;6.4677;REF;REF;3;17.57;21.86;
15836;49.3957;6.5776;REF;REF;3;17.61;21.91;
15903;49.4712;-1.8005;REF;REF;3;15.94;17.98;
15904;49.4749;-1.6903;REF;REF;3;15.99;18.84;
15905;49.4786;-1.5802;REF;REF;3;16.24;19.13;
15906;49.4821;-1.47;REF;REF;3;16.35;19.26;
15907;49.4855;-1.3599;REF;REF;3;16.34;19.25;
15908;49.4889;-1.2497;REF;REF;3;16.42;19.42;
15920;49.5209;0.0735;REF;REF;3;17.28;19.69;
15921;49.523;0.1838;REF;REF;3;17.17;19.6;
15922;49.5249;0.2942;REF;REF;3;16.92;19.42;
15923;49.5267;0.4045;REF;REF;3;16.62;19.36;
15924;49.5284;0.5149;REF;REF;3;16.79;19.48;
15925;49.53;0.6252;REF;REF;3;16.58;19.34;
15926;49.5316;0.7356;REF;REF;3;16.76;20;
15927;49.533;0.846;REF;REF;3;16.54;19.83;
15928;49.5343;0.9564;REF;REF;3;16.53;19.82;
15929;49.5355;1.0668;REF;REF;3;16.41;19.74;
15930;49.5366;1.1772;REF;REF;3;16.27;19.64;
15931;49.5376;1.2876;REF;REF;3;16.25;19.63;
15932;49.5385;1.398;REF;REF;3;16.16;19.56;
15933;49.5393;1.5084;REF;REF;3;16.27;19.64;
15934;49.54;1.6188;REF;REF;3;16.39;19.71;
15935;49.5406;1.7292;REF;REF;3;16.29;19.65;
15936;49.5411;1.8396;REF;REF;3;16.73;21.04;
15937;49.5416;1.95;REF;REF;3;16.88;21.2;
15938;49.5419;2.0604;REF;REF;3;16.81;21.13;
15939;49.5421;2.1709;REF;REF;3;16.76;21.31;
15940;49.5422;2.2813;REF;REF;3;16.77;21.32;
15941;49.5422;2.3917;REF;REF;3;16.88;21.45;
15942;49.5421;2.5021;REF;REF;3;17;21.58;
15943;49.5419;2.6125;REF;REF;3;17.1;21.7;
15944;49.5416;2.723;REF;REF;3;17.19;21.81;
15945;49.5412;2.8334;REF;REF;3;17.62;22;
15946;49.5406;2.9438;REF;REF;3;17.96;22.37;
15947;49.54;3.0542;REF;REF;3;18.01;22.43;
15948;49.5393;3.1646;REF;REF;3;17.86;22.31;
15949;49.5385;3.275;REF;REF;3;17.77;22.21;
15950;49.5376;3.3854;REF;REF;3;17.39;21.81;
15951;49.5366;3.4958;REF;REF;3;17.55;21.98;
15952;49.5355;3.6062;REF;REF;3;17.74;22.19;
15953;49.5343;3.7166;REF;REF;3;17.55;21.98;
15954;49.533;3.827;REF;REF;3;17.66;22.08;
15955;49.5316;3.9374;REF;REF;3;17.77;22.22;
15956;49.5301;4.0477;REF;REF;3;17.8;22.26;
15957;49.5284;4.1581;REF;REF;3;17.97;22.49;
15958;49.5267;4.2685;REF;REF;3;18;22.53;
15959;49.5249;4.3788;REF;REF;3;18.01;22.55;
15960;49.523;4.4892;REF;REF;3;17.93;22.33;
15961;49.521;4.5995;REF;REF;3;17.72;22.01;
15962;49.5189;4.7098;REF;REF;3;17.57;21.72;
15963;49.5166;4.8201;REF;REF;3;17.51;21.63;
15964;49.5143;4.9304;REF;REF;3;17.2;21.2;
15965;49.5119;5.0407;REF;REF;3;17.41;21.5;
15966;49.5094;5.151;REF;REF;3;17.92;22.02;
15967;49.5068;5.2613;REF;REF;3;17.73;21.74;
15968;49.504;5.3716;REF;REF;3;17.62;21.76;
15969;49.5012;5.4818;REF;REF;3;17.56;21.51;
15970;49.4983;5.592;REF;REF;3;17.01;20.71;
15971;49.4953;5.7023;REF;REF;3;17.01;20.71;
15972;49.4921;5.8125;REF;REF;3;17.01;20.98;
15973;49.4889;5.9227;REF;REF;3;17.07;20.99;
15974;49.4856;6.0329;REF;REF;3;17.3;21.37;
15975;49.4822;6.143;REF;REF;3;17.81;22.11;
15976;49.4786;6.2532;REF;REF;3;18.34;22.81;
15977;49.475;6.3633;REF;REF;3;18.09;22.51;
15978;49.4713;6.4735;REF;REF;3;17.02;20.96;
16045;49.5391;-1.9165;REF;REF;3;16.27;18.34;
16046;49.543;-1.8063;REF;REF;3;15.82;17.86;
16047;49.5467;-1.696;REF;REF;3;15.99;18.83;
16048;49.5503;-1.5857;REF;REF;3;15.87;18.71;
